c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
45.145.67.185	2020/09/03 08:03:19	2020/09/03 08:03:19	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	45.145.67.185,/jquery-3.3.1.min.js	None
185.153.196.215	2020/07/29 05:35:36	2020/09/21 15:41:44	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.153.196.215,/match	None
192.99.240.89	2020/10/04 10:56:27	2020/10/04 10:56:27	HTTP	8888	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cdn3wire.net,/maps/overlaybfpr	www.bing.com
195.123.217.27	2020/11/23 23:49:48	2020/11/23 23:49:48	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	195.123.217.27,/questions/32251816/c-sharp-directives-compilation-error	None
109.230.199.56	2020/12/18 23:58:38	2020/12/31 02:59:18	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	109.230.199.56,/dpixel	None
185.202.0.111	2020/07/30 20:33:15	2020/12/16 08:31:50	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.202.0.111,/j.ad	None
83.242.96.164	2020/10/25 01:07:18	2020/12/17 22:19:03	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	83.242.96.164,/visit.js	None
193.34.166.213	2020/10/04 13:48:54	2021/01/11 16:35:56	HTTP	8888	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cdn3wire.net,/maps/overlaybfpr	www.bing.com
185.202.2.182	2020/03/09 05:53:14	2020/10/27 11:59:32	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.202.2.182,/match	None
142.202.205.57	2020/09/03 06:39:41	2021/01/02 01:41:15	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	142.202.205.57,/activity	None
69.30.232.141	2020/08/03 10:04:01	2020/08/03 10:04:01	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	69.30.232.138,/dpixel	None
170.130.55.21	2020/09/03 15:38:59	2020/09/27 13:50:12	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	170.130.55.21,/updates.rss	None
104.244.153.145	2020/08/03 03:14:07	2020/08/03 03:14:07	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cashihash.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
92.42.14.133	2020/05/29 12:25:38	2020/12/31 11:17:33	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	92.42.14.133,/IE9CompatViewList.xml	None
79.141.160.132	2020/06/23 08:49:39	2020/06/23 08:49:39	HTTP	8080	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	79.141.160.132,/cx	None
217.12.208.251	2020/11/12 14:56:50	2020/12/31 11:07:07	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.208.251,/jquery-3.3.1.min.js,oitulkjfhnd.xyz,/jquery-3.3.1.min.js	None
195.123.222.23	2021/01/01 11:28:10	2021/01/01 11:28:10	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	195.123.222.23,/jquery-3.3.1.min.js	None
5.39.216.203	2020/07/01 08:47:54	2020/08/10 14:28:53	HTTP	8888	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.202.2.40,/cm	None
193.34.166.213	2020/09/26 02:38:42	2020/12/16 10:05:54	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cdn3wire.net,/maps/overlaybfpr	www.bing.com
77.123.155.167	2020/07/09 03:58:52	2020/07/09 03:58:52	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cs.b-trip.club,/api/fetch,c.gitonline.biz,/api/fetch	None
94.130.143.189	2020/10/24 11:37:50	2020/10/24 11:37:50	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	94.130.143.189,/jquery-3.3.1.min.js	None
178.63.149.76	2020/10/27 04:18:14	2020/12/17 12:33:30	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	178.63.149.76,/__utm.gif	None
195.123.217.27	2020/09/27 02:35:03	2020/11/21 05:54:05	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	195.123.217.27,/questions/32251816/c-sharp-directives-compilation-error	None
83.242.96.163	2020/10/24 05:23:09	2021/01/01 19:07:45	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	83.242.96.163,/en_US/all.js	None
192.169.6.180	2020/06/02 01:55:28	2020/09/04 09:36:55	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	j3qq4.club,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
198.46.198.130	2020/08/11 12:23:44	2020/08/11 12:23:44	HTTPS	8443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	198.46.198.130,/wp-content/themes/calliope/wp_data.php	wmwifbajxxbcxmucxmlc.com
31.14.40.134	2020/09/13 12:44:24	2020/09/13 12:44:24	HTTPS	8443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	31.14.40.134,/jquery-3.3.1.min.js	None
192.169.6.180	2020/04/19 18:52:50	2020/08/29 09:54:35	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	192.169.6.180,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
194.99.22.101	2020/03/27 05:23:15	2020/04/05 02:29:47	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	194.99.22.101,/match	None
92.63.194.115	2020/03/28 11:50:54	2020/04/19 18:46:06	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	92.63.194.115,/j.ad	None
170.130.55.22	2020/09/25 13:26:14	2020/09/25 13:26:14	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	170.130.55.22,/ptj	None
217.12.218.250	2020/10/31 13:59:24	2020/12/03 12:29:04	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.218.250,/questions/32251816/c-sharp-directives-compilation-error	None
185.162.235.233	2020/03/30 22:39:24	2020/12/15 17:23:55	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.162.235.233,/match	None
142.54.188.26	2020/12/20 10:08:28	2020/12/20 10:08:28	HTTPS	8080	4.1 and later	0 (trial&cracked)	8ac540617dddcdf575f6dc207abb7344	142.54.188.26,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
209.126.119.186	2020/05/19 13:05:46	2020/07/09 03:58:52	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	dns.kurvalarva.com,/__utm.gif,kurvalarva.com,/push	None
192.169.6.42	2020/05/11 08:38:08	2020/08/31 04:01:27	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	192.169.6.180,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
185.162.235.101	2020/04/19 19:46:14	2021/01/01 07:21:23	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.162.235.101,/cx	None
195.93.153.231	2020/06/30 09:50:53	2021/01/08 10:37:41	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cs.b-trip.club,/api/fetch,c.gitonline.biz,/api/fetch	None
185.202.0.38	2020/05/29 12:53:49	2020/08/02 02:49:41	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.202.0.38,/cx	None
185.65.246.113	2020/11/04 06:15:20	2020/11/04 06:15:20	HTTP	8080	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.65.246.113,/visit.js	None
217.12.208.227	2020/07/31 01:36:55	2020/07/31 01:36:55	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.208.227,/j.ad	None
198.46.198.130	2020/07/29 06:53:12	2020/07/29 06:53:12	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	198.46.198.130,/wp-content/themes/calliope/wp_data.php	wmwifbajxxbcxmucxmlc.com
185.191.32.163	2020/12/15 13:50:40	2021/01/01 17:09:37	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.191.32.163,/jquery-3.3.1.min.js	None
78.41.207.129	2020/03/05 03:55:03	2020/04/05 07:25:49	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	192.168.122.1,/IE9CompatViewList.xml	None
79.141.164.171	2020/05/10 18:02:11	2020/05/10 18:02:11	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	79.141.164.171,/cx	None
135.181.49.38	2020/08/02 06:43:31	2020/08/02 06:43:31	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	135.181.49.38,/en_US/all.js	None
78.46.78.74	2020/10/26 12:48:56	2020/11/24 16:38:58	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	78.46.78.74,/jquery-3.3.1.min.js	None
195.123.222.21	2020/09/25 10:27:20	2020/09/25 10:27:20	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	195.123.222.21,/jquery-3.3.1.min.js	None
173.232.146.32	2020/09/25 18:45:08	2020/09/25 18:45:08	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	173.232.146.32,/pixel.gif	None
5.34.180.17	2020/09/27 18:54:21	2020/09/27 18:54:21	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	5.34.180.17,/jquery-3.3.1.min.js	None
31.14.40.93	2020/05/13 19:15:01	2020/05/13 19:15:01	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	clients.mawamma.com,/updates.rss,clients.mawamma.com,/__utm.gif	dns.mawamma.com
136.243.42.38	2020/10/26 23:47:23	2020/10/26 23:47:23	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	136.243.42.38,/jquery-3.3.1.min.js	None
172.245.21.224	2020/07/31 10:26:16	2020/07/31 10:26:16	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	172.245.21.224,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
45.11.180.108	2020/08/03 05:04:08	2020/08/03 05:04:08	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	45.11.180.108,/visit.js	None
217.12.218.106	2020/09/22 01:00:22	2020/09/22 01:00:22	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.201.30,/jquery-3.3.1.min.js	None
45.147.229.199	2020/09/29 19:36:45	2021/01/11 02:33:58	HTTP	8080	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	45.147.229.199,/en-us/uhfLogo.jpg	None
45.147.229.199	2020/03/26 03:00:23	2021/01/01 22:29:45	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	45.147.229.199,/en-us/uhfLogo.jpg	None
162.244.80.177	2020/09/02 04:22:37	2020/09/02 04:22:37	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	162.244.80.177,/jquery-3.3.1.min.js	None
104.243.38.56	2020/04/21 00:34:11	2020/12/30 15:57:07	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	deltawrite.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,104.243.38.56,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
192.169.7.160	2020/05/31 14:56:38	2020/08/02 04:31:15	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	192.169.7.160,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
217.12.218.32	2020/09/27 09:44:06	2020/10/31 07:41:50	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.218.32,/jquery-3.3.1.min.js	None
178.63.149.73	2020/10/27 16:54:18	2020/11/12 17:27:38	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	178.63.149.73,/pixel	None
185.70.187.156	2020/05/29 09:14:21	2020/09/05 17:27:01	HTTPS	443	4.0	0 (trial)	8ac540617dddcdf575f6dc207abb7344	185.70.187.156,/cm	None
156.96.156.221	2020/09/02 12:58:28	2020/09/02 12:58:28	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	156.96.156.221,/push	None
217.12.208.227	2020/08/05 09:56:36	2020/08/05 09:56:36	HTTP	8080	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.208.227,/cx	None
64.44.51.69	2020/04/04 02:03:05	2020/06/05 19:00:09	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cloud.falconoasisdubai.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
170.130.55.80	2020/09/25 08:07:55	2020/09/25 08:07:55	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	170.130.55.80,/dot.gif	None
142.202.205.88	2020/08/03 01:36:48	2021/01/02 00:49:57	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	142.202.205.88,/ptj	None
79.141.160.132	2020/05/31 19:15:19	2020/06/13 09:05:46	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	79.141.160.132,/cx	None
104.243.33.142	2020/09/04 08:07:20	2020/09/04 08:07:20	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	leafrace.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,bestarg.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
94.232.43.120	2020/10/26 05:33:38	2020/10/26 05:33:38	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	94.232.43.120,/visit.js	None
104.168.214.104	2020/08/01 04:53:31	2020/09/03 07:09:13	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	104.168.214.104,/ptj	None
192.169.6.42	2020/05/16 00:32:12	2020/07/09 03:58:52	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	game.kle.best,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
85.239.35.98	2020/09/28 13:59:42	2020/11/05 10:26:23	HTTPS	443	4.0	0 (trial)	8ac540617dddcdf575f6dc207abb7344	85.239.35.98,/cm	None
45.147.229.199	2020/07/09 03:58:52	2020/12/11 14:23:10	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	fastwirecdn.eu,/en-us/uhfLogo.jpg	None
185.141.63.38	2020/08/31 12:44:38	2020/08/31 12:44:38	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.141.63.38,/jquery-3.3.1.min.js	None
89.41.26.165	2020/11/13 16:54:25	2020/11/22 16:34:45	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	89.41.26.165,/ptj	None
142.202.188.206	2020/04/30 21:47:34	2020/05/06 11:52:59	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	142.202.188.206,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
217.12.201.108	2020/09/24 04:32:07	2020/09/24 04:32:07	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.201.108,/jquery-3.3.1.min.js	None
116.202.106.37	2020/11/21 07:05:17	2020/12/18 04:28:43	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	js.weeblecdn.com,/jquery-3.3.1.min.js	js.weeblecdn.com
185.65.246.113	2020/11/13 23:34:50	2020/12/15 05:35:15	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.65.246.113,/dpixel	None
87.120.8.249	2020/12/04 18:25:40	2020/12/18 17:56:42	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	87.120.8.249,/jquery-3.3.1.min.js	None
217.12.218.199	2020/07/29 15:43:07	2020/11/22 21:33:59	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.218.199,/questions/32251816/c-sharp-directives-compilation-error	None
136.243.42.38	2020/10/30 05:43:13	2020/10/30 05:43:13	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	136.243.42.38,/jquery-3.3.1.min.js	None
69.30.232.138	2020/08/04 04:47:57	2020/08/04 04:47:57	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	69.30.232.138,/dpixel	None
172.98.192.214	2020/08/03 19:13:37	2020/09/25 07:06:03	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	bestvega.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
31.44.184.53	2020/08/02 08:38:49	2020/09/03 02:27:26	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	31.44.184.53,/push	None
94.140.115.131	2020/11/06 03:01:44	2020/12/05 14:35:56	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	45.11.180.250,/j.ad	None
198.46.198.130	2020/08/04 11:57:03	2020/08/04 11:57:03	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	198.46.198.130,/wp-content/themes/calliope/wp_data.php	wmwifbajxxbcxmucxmlc.com
31.44.184.51	2020/08/04 05:48:00	2020/08/04 05:48:00	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	31.44.184.51,/ga.js	None
176.123.8.39	2020/12/04 14:28:28	2020/12/17 06:17:05	HTTPS	443	4.0	0 (trial)	8ac540617dddcdf575f6dc207abb7344	agturnfa.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
217.12.208.162	2020/09/22 04:05:59	2020/09/22 04:05:59	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.208.162,/jquery-3.3.1.min.js	None
190.2.137.23	2020/05/11 23:03:16	2020/05/11 23:03:16	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	190.2.137.23,/activity	None
172.97.71.163	2020/06/10 15:51:55	2020/09/03 22:02:49	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	dotillbill.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,cashtil.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
192.236.179.230	2020/08/02 12:16:04	2020/08/02 12:16:04	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	192.236.179.230,/j.ad	None
185.158.248.116	2020/12/16 15:48:01	2020/12/16 15:48:01	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.158.248.116,/ca	None
192.169.6.42	2020/05/31 13:41:09	2020/09/03 15:33:06	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	j3qq4.club,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
116.202.106.37	2020/11/27 10:38:18	2020/12/21 06:51:54	HTTPS	8443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	js.weeblecdn.com,/jquery-3.3.1.min.js	js.weeblecdn.com
142.54.188.26	2020/12/12 10:16:51	2020/12/12 10:16:51	HTTPS	8443	4.0	0 (trial)	8ac540617dddcdf575f6dc207abb7344	142.54.188.26,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
89.38.225.226	2020/10/25 20:48:03	2020/11/24 15:27:46	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	89.38.225.226,/dot.gif	None
79.141.160.132	2020/06/30 09:50:53	2020/06/30 09:50:53	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cdn1.whigskarroo.com,/IE9CompatViewList.xml,cdn2.whigskarroo.com,/IE9CompatViewList.xml,www.whigskarroo.com,/g.pixel	None
162.216.240.7	2020/03/08 09:51:33	2020/03/08 09:51:33	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	162.216.240.7,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
176.113.115.212	2020/03/30 09:43:25	2020/04/18 11:05:08	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	176.113.115.212,/visit.js	None
194.99.22.101	2020/03/29 02:48:54	2020/05/13 15:48:18	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	194.99.22.101,/pixel	None
193.34.166.213	2020/09/30 00:25:10	2021/01/10 23:57:52	HTTP	8080	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	193.34.166.213,/maps/overlaybfpr	www.bing.com
92.63.194.115	2020/04/05 09:18:38	2020/04/05 09:18:38	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	92.63.194.115,/activity	None
96.9.222.121	2020/08/02 01:25:03	2020/09/02 05:22:50	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	dukeid.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
104.243.32.177	2020/09/02 19:40:35	2020/09/02 19:40:35	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	leafrace.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,bestarg.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
23.106.160.191	2020/08/03 15:05:12	2020/12/30 09:51:29	HTTPS	443	4.1 and later	0 (trial&cracked)	8ac540617dddcdf575f6dc207abb7344	23.106.160.191,/cx	None
23.152.0.247	2020/04/04 13:58:36	2020/06/11 08:26:46	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	paymentcatcher.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
172.93.96.202	2020/08/01 15:22:24	2020/09/25 04:35:12	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cashestest.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
195.123.222.23	2021/01/01 07:24:30	2021/01/01 07:24:30	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	195.123.222.23,/jquery-3.3.1.min.js	None
185.158.249.123	2020/12/16 05:36:44	2020/12/31 02:12:12	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.158.249.123,/dot.gif	None
