c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
45.76.48.40	2020/11/23 21:17:22	2021/01/01 05:01:37	HTTP	80	3.14	1873433027 (leaked)	e7f6afc1833b03acd913af87e402525f	45.76.48.40,/push	None
104.225.239.196	2020/03/16 15:19:21	2021/01/20 15:31:10	HTTP & DNS	88	3.14	1873433027 (leaked)	65b98f47019f776e1b7178356291946c	oa.srsec.me,/visit.js,vpn.srsec.me,/match	None
216.127.190.87	2020/08/30 22:56:12	2020/09/22 09:35:13	HTTP	80	3.14	1873433027 (leaked)	5189f6b1e80a718948ad720ddee140bb	216.127.190.87,/push	None
92.118.45.136	2020/02/29 20:51:04	2020/02/29 20:51:04	HTTPS	443	3.14	1873433027 (leaked)	46f74bf38bf123b6e6df083aabe79ea5	www.mscolud.xyz,/enus/windows/evaluate/get.php	None
43.242.201.222	2020/11/05 19:56:13	2020/12/16 04:42:31	HTTPS	443	3.14	1873433027 (leaked)	47b81aa890446188ed4733aaec26341b	43.242.201.222,/match	None
188.166.14.73	2020/03/30 15:39:07	2020/09/24 16:02:41	HTTP	80	3.14	1873433027 (leaked)	ba407abd3ba07936a768ce9df616c252	188.166.14.73,/jquery-3.3.1.min.js	code.jquery.com
45.32.10.178	2020/02/27 08:56:29	2020/03/04 03:26:58	HTTPS	443	3.14	1873433027 (leaked)	276af9aa24d068870e5544da341019df	cs.bit-humb.com,/ga.js	None
139.59.1.154	2020/03/16 21:51:37	2021/01/20 12:26:44	HTTP & DNS	5353	3.14	1873433027 (leaked)	f6aa4e04301420889391f0bfea89abe0	139.59.1.154,/match	None
167.179.99.136	2020/12/19 06:37:50	2021/01/11 02:08:41	HTTP	8080	3.14	1873433027 (leaked)	490961f5916b16d45c15b57188ff5ca5	167.179.99.136,/fwlink	None
103.200.112.82	2020/06/06 10:48:43	2020/06/06 10:48:43	HTTPS	443	3.14	1873433027 (leaked)	0dae09968fd5a12dc962863996260d3f	45.77.246.119,/settings	v10.vortex-win.data.microsoft.com
34.92.179.195	2020/07/03 21:01:18	2020/11/04 09:52:47	HTTPS	8443	3.14	1873433027 (leaked)	645fe30deaa63d1c30bef73bc1a78701	supermanst.com,/static/logo.gif	None
47.75.9.104	2020/08/03 01:35:10	2020/08/03 01:35:10	HTTPS	443	3.14	1873433027 (leaked)	d4a588e1d3107f5949c64b3b6388d076	47.75.9.104,/jquery-3.4.1.min.js	code.jquery.com
66.42.33.85	2020/03/08 11:52:17	2020/03/08 11:52:17	HTTP	80	3.14	1873433027 (leaked)	cbe89e0e4bdead4291a83e703a39e76f	66.42.33.85,/IE9CompatViewList.xml	None
149.28.21.199	2020/12/04 15:57:32	2020/12/16 23:17:37	HTTP	80	3.14	1873433027 (leaked)	63f1038ecad90f4338ae35e06ead81b8	149.28.21.199,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
178.63.166.153	2020/03/16 23:47:30	2020/03/29 21:13:06	HTTP & DNS	80	3.14	1873433027 (leaked)	6659df8b0331c50c788d6719f7bfceee	ns1.officeformshare.com,/jquery-ajaxSuccess.js,ns2.officeformshare.com,/jquery-ajaxSuccess.js,ns3.officeformshare.com,/jquery-ajaxSuccess.js	code.jquery.com
66.42.33.85	2020/02/28 10:28:11	2020/03/05 07:18:04	HTTPS	443	3.14	1873433027 (leaked)	cbe89e0e4bdead4291a83e703a39e76f	66.42.33.85,/j.ad	None
103.138.12.53	2020/08/03 19:34:36	2021/01/15 06:27:38	HTTPS	443	3.14	1873433027 (leaked)	d5facacc7ffcb3b3508740cbfce41836	www.qfaet.com,/en-US/CMSImages/1920/Apps/get	None
141.164.35.117	2020/11/06 01:29:35	2020/12/06 03:20:06	HTTPS	443	3.14	1873433027 (leaked)	77205740a1f37a21e9d2e7d63c260692	coivo2xo.livehost.live,/access/	audio-sv5-t1-3.pandora.com,www.pandora.com
18.166.71.96	2020/09/06 16:20:00	2020/09/06 16:20:00	HTTP	8080	3.14	1873433027 (leaked)	09cb1e88b5757225ab14eee0b896b1f9	18.166.71.96,/c/msdownload/update/others/2016/12/29136388_	download.windowsupdate.com
128.199.190.225	2020/02/28 02:22:36	2020/04/04 03:00:16	HTTPS	443	3.14	1873433027 (leaked)	8dedc8e705776d11f3c325d9e817c3d3	signup.dadaishizhibuid.space,/pixel.gif	None
116.202.251.36	2020/09/29 18:22:58	2020/09/29 18:22:58	HTTP	8080	3.14	1873433027 (leaked)	d59c4676cbbe31f518bf3fdbfb648798	116.202.251.36,/jquery-ajaxSuccess.js	code.jquery.com
45.32.13.20	2020/05/13 11:20:42	2020/05/13 11:20:42	HTTP	80	3.14	1873433027 (leaked)	89c6a2c5824baeda23f0fa468277c647	45.32.13.20,/jquery-3.3.1.min.js	cdn.bootcss.com
103.249.106.30	2020/03/27 13:01:26	2020/03/27 13:01:26	HTTPS	443	3.14	1873433027 (leaked)	02d2413b6d6dcf341267f45a6235e83f	103.249.106.31,/ga.js	None
23.227.207.190	2020/02/29 06:21:01	2020/03/06 04:27:48	HTTPS	443	3.14	1873433027 (leaked)	2f91d7660d390b7f2b3ed3d3d0df034e	23.227.207.190,/j.ad	None
43.242.200.23	2020/08/03 11:44:29	2020/12/19 00:59:42	HTTPS	443	3.14	1873433027 (leaked)	d344939948b9921a55166d4a21650ce9	43.242.200.23,/updates	None
199.192.17.125	2020/02/29 03:31:17	2020/11/19 16:35:03	HTTPS	443	3.14	1873433027 (leaked)	070dd93f15c7bb171ca6260690b96749	hdesk.org,/jquery-3.3.1.min.js,199.192.17.125,/jquery-3.3.1.min.js	code.jquery.com
122.10.52.70	2020/12/20 16:54:01	2021/01/21 23:32:54	HTTPS	8080	3.14	1873433027 (leaked)	0dd3cfc285e001ec0082fd7e9592c849	microsoft0com.cf,/pixel	None
139.180.213.233	2020/12/15 09:36:51	2021/01/15 00:58:44	HTTP	80	3.14	1873433027 (leaked)	201879e31ae1347f8b7f8e0472e73da8	139.180.213.233,/wp-admin/admin-ajax.php	None
150.109.116.180	2020/05/24 01:36:53	2020/05/25 13:08:55	HTTP & DNS	53	3.14	1873433027 (leaked)	b93e88530a8e13bae7684a307355cc2a	profile.lybh.live,/jquery-3.3.1.min.js,love.lybh.live,/jquery-3.3.1.min.js,check.lybh.live,/jquery-3.3.1.min.js	lib.baomitu.com
192.184.90.209	2020/09/29 10:02:37	2020/11/17 18:25:13	HTTP	8080	3.14	1873433027 (leaked)	a127987e47ff7358a65a8ae7a79ff7ee	b1.ineedrevs.com,/IE9CompatViewList.xml	None
65.49.219.51	2020/10/27 02:48:24	2020/10/27 02:48:24	HTTP	80	3.14	1873433027 (leaked)	7b2da4376c46e5c809526081424ca00e	65.49.219.51,/g.pixel	None
34.92.179.195	2020/06/23 08:49:39	2020/11/17 07:19:25	HTTP	8080	3.14	1873433027 (leaked)	645fe30deaa63d1c30bef73bc1a78701	supermanst.com,/static/logo.gif	None
158.247.197.118	2020/07/29 14:35:07	2020/08/29 22:28:19	HTTP	80	3.14	1873433027 (leaked)	a4afad0edae0577ff74898c07024c4ad	158.247.197.118,/jquery-3.3.1.min.js	None
35.194.235.177	2020/03/17 00:29:49	2020/03/24 18:21:03	HTTP & DNS	48935	3.14	1873433027 (leaked)	af5946a1692741d5e6ffda209be18f36	ns1.r5.lt,/IE9CompatViewList.xml,ns2.r5.lt,/activity,ns3.r5.lt,/visit.js	None
139.180.156.26	2020/08/02 23:51:23	2020/11/05 23:28:53	HTTPS	443	3.14	1873433027 (leaked)	41df42e628128bbf93cdc5d75418a573	windowshostnamehost.club,/access/	audio-sv5-t1-3.pandora.com,www.pandora.com
66.98.117.24	2020/03/16 18:50:45	2020/03/24 08:08:24	HTTP & DNS	4444	3.14	1873433027 (leaked)	3338f68ed3ff59e1bffacd7b17fd1b82	ns45.domaincontrol.com,/j.ad,ns46.domaincontrol.com,/cx	None
34.96.129.197	2020/08/01 13:43:42	2020/08/01 13:43:42	HTTPS	443	3.14	1873433027 (leaked)	bcf76a7de10840417ee502f702d29c0a	34.96.129.197,/updates.rss	None
104.160.33.90	2020/09/12 19:13:10	2020/11/09 11:10:10	HTTP	8888	3.14	1873433027 (leaked)	47932f9013f66c04211607cb401844dc	104.160.33.90,/j.ad	None
192.210.231.121	2020/11/12 13:48:49	2020/11/12 13:48:49	HTTP	80	3.14	1873433027 (leaked)	28ece0678a2173e6c407024472907d99	code.jquerys.xyz,/j.ad	None
35.177.236.121	2020/03/08 02:59:26	2020/05/19 10:15:43	HTTP & DNS	80	3.14	1873433027 (leaked)	04e0ea441e91bdf1700886302b6b7afe	ns1.srv-spotlfy.com,/pixel,profiles.srv-spotlfy.com,/en_US/all.js,player.srv-spotlify.com,/push	None
119.28.62.234	2020/11/11 19:22:21	2021/01/20 16:59:02	HTTP & DNS	18802	3.14	1873433027 (leaked)	ce79613d168e75e1383258bb797b1ab6	ns1.5r.pw,/js/jquery.min.js,ns2.5r.pw,/js/jquery.min.js,ns3.5r.pw,/js/jquery.min.js	None
198.13.48.145	2020/09/07 09:11:24	2020/09/07 09:11:24	HTTPS	8080	3.14	1873433027 (leaked)	b39bfa5e0538d5930c1db02ea84fe97f	198.13.48.145,/__utm.gif	None
149.129.39.3	2020/02/29 13:32:47	2020/02/29 13:32:47	HTTPS	443	3.14	1873433027 (leaked)	e82b2e036283d10c0dc3c92ca5524bea	149.129.39.3,/ga.js	None
167.179.91.111	2020/04/05 10:18:46	2020/06/04 02:37:24	HTTPS	443	3.14	1873433027 (leaked)	60a207ccb4cfad3fbe3da6b9b5b54203	cs.bit-humb.com,/en_US/all.js	None
121.46.4.136	2020/04/26 00:34:29	2020/04/26 00:34:29	HTTP & DNS	9980	3.14	1873433027 (leaked)	706b813c4b1587d0c6b0e9d843fb6188	ns1.miao.csangfor.xyz,/ga.js,ns2.miao.csangfor.xyz,/updates.rss	None
121.36.211.148	2020/08/06 23:59:10	2020/08/06 23:59:10	HTTPS	8080	3.14	1873433027 (leaked)	03bf92b4c89222297d4a1e69a38f9e0a	121.36.211.148,/updates.rss	None
45.63.122.129	2020/12/21 15:43:00	2020/12/21 15:43:00	HTTPS	8443	3.14	1873433027 (leaked)	cc3fbeaf2cbe9cdb34dd433e07f9f205	get-your.pw,/cx	None
194.156.98.82	2020/05/31 08:17:56	2020/06/04 18:51:49	HTTPS	443	3.14	1873433027 (leaked)	f327048a1aff96c790d8aeb6b8f8ddc9	194.156.98.82,/updates.rss	None
64.227.76.133	2020/03/25 00:42:22	2020/04/04 05:14:16	HTTPS	443	3.14	1873433027 (leaked)	24081fbedfaffe51a347c032d3d831c9	64.227.76.133,/owa/	None
167.179.100.12	2020/05/12 17:20:48	2021/01/12 19:09:22	HTTP	80	3.14	1873433027 (leaked)	51f1abd6f9c26a12af10e071685d7a95	www.bookwsax.com,/questions/32251816/c-sharp-directives-compilation-error	bookwsax.com
167.71.206.23	2020/03/27 14:22:58	2020/06/14 02:47:53	HTTPS	443	3.14	1873433027 (leaked)	4a8216bdefdfe81283ef816ebd44090a	167.71.206.23,/w/index.php	en.wikipedia.org
173.82.173.23	2020/06/23 08:49:39	2020/08/05 05:05:32	HTTP	8080	3.14	1873433027 (leaked)	1ebcbe9268917aae594ed0a052ebaeae	173.82.173.23,/match	None
172.96.194.250	2020/08/03 17:52:58	2020/08/03 17:52:58	HTTPS	443	3.14	1873433027 (leaked)	80dc5d00c38fcc95a5a3684e96672c6c	172.96.194.250,/ui/1.12.1/jquery-ui.js	None
149.28.198.17	2020/05/15 16:58:40	2020/05/27 13:26:47	HTTP & DNS	53	3.14	1873433027 (leaked)	cbff72dd2d8937c71bff763b65d0609a	ns1.eqn.net,/activity,ns2.eqn.net,/g.pixel	None
152.32.253.210	2020/12/19 01:20:15	2021/01/14 13:23:35	HTTPS	443	3.14	1873433027 (leaked)	c779242f4bf5c0ac9194b10d85f83ca4	152.32.253.210,/ga.js	None
45.77.91.11	2020/09/03 21:52:28	2020/11/05 12:31:47	HTTPS	443	3.14	1873433027 (leaked)	dc4c3bd1ac79d5aea356badb7c60f79e	45.77.91.11,/visit.js	None
45.134.82.24	2020/11/26 06:11:43	2020/11/26 06:11:43	HTTP	8888	3.14	1873433027 (leaked)	a812d48e41dc2a693cf608901c9222f7	45.134.82.24,/en_US/all.js	None
47.103.220.119	2020/08/09 20:36:49	2020/10/02 03:38:13	HTTP	443	3.14	1873433027 (leaked)	a52f4d1f721929651ca52e3b76955257	47.103.220.119,/jquery-3.3.1.min.js	code.jquery.com
103.97.124.50	2020/08/02 12:55:01	2020/08/02 12:55:01	HTTPS	443	3.14	1873433027 (leaked)	81b88326a87c4b40faf7c7a70ea0e359	103.97.214.50,/push	None
144.48.125.77	2021/01/10 23:16:33	2021/01/21 21:15:35	HTTP	8080	3.14	1873433027 (leaked)	1a65f04a7339cb3f5057d3b1d2e6197a	144.48.125.75,/ca	None
45.14.149.202	2020/12/03 22:20:55	2020/12/03 22:20:55	HTTPS	443	3.14	1873433027 (leaked)	da0e7a34aa74d50d7c79cc766b143bc1	45.14.149.202,/pixel.gif	None
121.36.211.148	2020/12/06 04:18:38	2020/12/06 04:18:38	HTTPS	443	3.14	1873433027 (leaked)	03bf92b4c89222297d4a1e69a38f9e0a	121.36.211.148,/load	None
139.162.5.230	2020/06/23 08:49:39	2020/06/30 09:50:53	HTTP & DNS	8080	3.14	1873433027 (leaked)	ca47c6f8271798811e7dba22b5a9a337	ns1.chrovnm.com,/jquery-ajaxSuccess.js,ns2.chrovnm.com,/jquery-ajaxSuccess.js	code.jquery.com
139.224.18.119	2020/03/16 21:25:11	2020/05/25 05:32:08	HTTP & DNS	4321	3.14	1873433027 (leaked)	fb82301a52830bcde8be8d6ccd5e7c10	139.224.18.119,/activity	None
39.101.136.149	2020/10/30 15:14:05	2020/12/03 07:54:16	HTTPS	443	3.14	1873433027 (leaked)	a95c374458ab01a89c8a3d9d4bf981a0	39.101.136.149,/ga.js	None
39.100.147.159	2020/12/19 09:39:32	2020/12/19 09:39:32	HTTP	8080	3.14	1873433027 (leaked)	67e2efcdd739e10e078e16827a1a9496	39.100.147.159,/activity	None
199.192.17.125	2020/03/09 04:42:41	2020/11/16 00:46:13	HTTP	80	3.14	1873433027 (leaked)	070dd93f15c7bb171ca6260690b96749	hdesk.org,/jquery-3.3.1.min.js,199.192.17.125,/jquery-3.3.1.min.js	code.jquery.com
91.208.184.81	2020/06/02 00:17:15	2020/08/01 21:32:52	HTTPS	443	3.14	1873433027 (leaked)	6e705988712a55bf7c4ac0f20d6198c6	91.208.184.81,/pixel.gif	None
116.202.26.222	2020/03/04 05:14:27	2020/03/04 05:14:27	HTTPS	443	3.14	1873433027 (leaked)	8a4712784ea0e114853fd4c1377ae2a8	116.202.26.222,/pixel.gif	None
47.240.27.203	2020/12/11 06:42:11	2021/01/13 14:33:42	HTTP & DNS	80	3.14	1873433027 (leaked)	aaffee12a16633242ed4f169079493ed	ns1.xsax.icu,/ptj,ns2.xsax.icu,/g.pixel	None
34.92.109.90	2020/02/28 05:13:50	2020/02/28 05:13:50	HTTPS	443	3.14	1873433027 (leaked)	3e02c38d779abac364dedce0a95cbfba	www.jcssmfsm.online,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
45.67.229.193	2020/03/28 06:34:50	2020/03/28 06:34:50	HTTP	80	3.14	1873433027 (leaked)	073a420b294debfcc3a3c4202d8350d0	45.67.229.193,/dot.gif	None
150.109.111.208	2020/03/16 23:07:00	2020/03/24 15:52:27	HTTP & DNS	5888	3.14	1873433027 (leaked)	77164d8bc50adda463176240156bd219	ns1.z7y.pub,/activity,ns2.z7y.pub,/dot.gif,ns3.z7y.pub,/g.pixel	None
103.147.12.5	2020/04/03 20:39:17	2021/01/01 16:25:47	HTTPS	443	3.14	1873433027 (leaked)	070828674dcf2566ee17e06493a593cd	103.147.12.5,/owa/	None
47.92.3.23	2020/07/03 21:01:18	2020/07/03 21:01:18	HTTPS	8443	3.14	1873433027 (leaked)	8de38d284126cd97ab80c57b56c6c66e	47.92.3.23,/ptj	None
47.95.140.43	2020/11/05 07:48:10	2020/11/05 07:48:10	HTTPS	443	3.14	1873433027 (leaked)	49d3fceec8361b580314d6fdf5ad23dc	47.95.140.43,/jquery-3.3.1.min.js	code.jquery.com
47.103.92.250	2020/05/10 00:25:15	2020/05/10 00:25:15	HTTP	80	3.14	1873433027 (leaked)	9c47cddd5157a3e04a50acfd53a14604	47.103.92.250,/j.ad	None
134.209.196.51	2020/02/28 22:35:56	2020/09/27 06:26:45	HTTPS	443	3.14	1873433027 (leaked)	21f9058f0e9e3f12053d699a404d5f4b	134.209.196.51,/jquery-3.3.1.min.js	code.jquery.com
122.51.132.24	2020/04/29 03:49:44	2020/04/29 03:49:44	HTTPS	443	3.14	1873433027 (leaked)	e22614ed6cb9e6394bd797fbafd72aeb	122.51.132.24,/jquery-3.3.1.min.js	code.jquery.com
45.144.176.165	2020/07/09 03:58:52	2020/07/09 03:58:52	HTTP & DNS	1	3.14	1873433027 (leaked)	1b2965e4a90e507fa44d0ffaf45d566e	ns1.gitocs.club,/ga.js,ns2.gitocs.club,/match,ns3.gitocs.club,/cx	None
45.78.50.117	2020/06/30 09:50:53	2020/06/30 09:50:53	HTTP & DNS	10081	3.14	1873433027 (leaked)	2bbb31cf13f0da595baa8b755dcdb126	ns1.mntn.fun,/push	None
139.59.79.105	2020/03/30 06:16:12	2020/08/31 11:34:35	HTTP	80	3.14	1873433027 (leaked)	436454bd443d4d6611ed2ab8211909e9	139.59.79.105,/jquery-3.3.1.min.js	code.jquery.com
103.143.208.3	2020/11/07 23:41:23	2020/12/30 19:03:35	HTTPS	443	3.14	1873433027 (leaked)	2aaaf85a33c57d8faa58ee55eed9ec54	103.143.208.3,/visit.js	None
116.206.92.26	2020/08/06 09:23:57	2021/01/21 09:43:15	HTTPS	8080	3.14	1873433027 (leaked)	1a3a6330d852062cc867564422af4bad	storage.ondriev.tk,/preload	onedrive.live.com
172.247.164.40	2020/11/17 20:20:16	2020/11/17 20:20:16	HTTPS	8080	3.14	1873433027 (leaked)	d75dea57c7dd65b92cb986ac3ca5fa79	172.247.164.40,/ptj	None
144.48.125.76	2021/01/10 12:52:53	2021/01/21 11:53:11	HTTP	8080	3.14	1873433027 (leaked)	1a65f04a7339cb3f5057d3b1d2e6197a	144.48.125.75,/ca	None
188.166.14.73	2020/02/27 06:35:17	2020/05/06 15:00:05	HTTPS	443	3.14	1873433027 (leaked)	ba407abd3ba07936a768ce9df616c252	188.166.14.73,/jquery-3.3.1.min.js	code.jquery.com
155.94.174.114	2020/06/24 17:36:11	2020/11/01 21:24:42	HTTPS	8080	3.14	1873433027 (leaked)	ead144e85059099b8d40a5dcc7f41dd1	update.jdk8.top,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	qwerlkjaldkfj.jdk8.top
172.105.29.191	2020/07/01 08:47:54	2020/11/09 15:01:17	HTTP	8888	3.14	1873433027 (leaked)	3937feff2a4090e9b9f585afbb9b2dcb	172.105.29.191,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
155.94.174.114	2020/07/03 21:01:18	2020/11/04 04:46:15	HTTPS	8443	3.14	1873433027 (leaked)	ead144e85059099b8d40a5dcc7f41dd1	qwerlkjaldkfj.jdk8.top,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	qwerlkjaldkfj.jdk8.top
139.162.210.143	2021/01/13 12:58:29	2021/01/13 12:58:29	HTTPS	443	3.14	1873433027 (leaked)	04ac5bf8369ec60befe0cb75f0ce1b37	139.162.210.143,/jquery-3.3.1.min.js	code.jquery.com
167.172.144.202	2020/02/28 10:17:51	2020/03/25 22:19:10	HTTPS	443	3.14	1873433027 (leaked)	8dedc8e705776d11f3c325d9e817c3d3	signup.dadaishizhibuid.space,/pixel.gif	None
172.93.39.44	2020/02/28 11:17:46	2020/04/30 12:50:46	HTTPS	443	3.14	1873433027 (leaked)	472474fd4edb73872e695d7e58a6276f	172.93.39.44,/cx	None
188.166.25.156	2020/03/07 18:15:21	2021/01/13 04:30:15	HTTP	80	3.14	1873433027 (leaked)	90743c1a7f0c696f25810a9abb24a570	188.166.25.156,/jquery-3.3.1.min.js	code.jquery.com
59.11.209.223	2020/12/17 06:00:01	2021/01/13 17:40:35	HTTP	80	3.14	1873433027 (leaked)	7870fa69e936a0137bd05e6c48b6b3ab	www.kwwwing.com,/jquery-3.3.1.min.js	www.kwwwing.com
