c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
45.32.116.138	2020/12/06 11:02:08	2020/12/06 11:02:08	HTTP	8080	4.0	16777216	f42c01ecfdc060a23e5236cb53763746	www.outlook.best,/__utm.gif	www.outlook.best
213.135.78.244	2020/08/17 17:51:23	2020/12/12 00:45:41	DNS	53	4.0	16777216	7985201fdfe06335ecbd46d07471cfe1	vtb.redteam.ru,/hr.css,red.kraud.ru,/hr.css	ns1.redteam.ru
107.150.96.221	2020/10/28 14:15:31	2020/10/28 14:15:31	HTTPS	443	4.0	16777216	4dbe451ba73aa127a9a93f1cbc7c6cfd	107.150.96.221,/jquery-3.3.1.min.js	code.jquery.com 
185.232.52.143	2020/07/29 11:55:40	2020/12/03 13:51:27	HTTP	80	4.0	16777216	f61884abc8f4ba7a0caa288b326a70ee	185.232.52.143,/en_US/all.js	None
167.179.105.132	2020/12/21 15:03:21	2021/01/09 05:47:48	HTTPS	9999	4.1 and later	16777216 (leaked)	8a87fe4491c3ca25a2c92353c6c81efa	127.0.0.1,/__utm.gif	www.sfhangkang.monster
185.232.52.143	2020/11/18 15:59:31	2020/12/04 17:47:23	HTTPS	443	4.0	16777216	f61884abc8f4ba7a0caa288b326a70ee	185.232.52.143,/ptj	None
175.24.10.243	2020/10/17 20:45:21	2020/10/17 20:45:21	DNS	53	4.0	16777216	7f5906ef92e1686ff153f35d225aff31	1.1.1.1,/jquery-3.3.1.min.js	code.jquery.com
217.12.218.109	2020/11/04 13:20:32	2021/01/09 05:46:55	HTTPS	8443	4.1 and later	16777216 (leaked)	3fe6dc99a3685f9354dd87d5e2158749	217.12.218.109,/sq	baron8.com
35.192.148.130	2020/12/16 15:05:48	2020/12/16 15:05:48	HTTPS	443	4.0	16777216	52dfb1eb629dfc4f0cbc2ca0da22bf58	35.192.148.130,/cm	None
195.123.246.157	2021/01/01 04:03:33	2021/01/12 07:53:27	HTTP	80	4.1 and later	16777216 (leaked)	00733d69ad73b2699fea54ff818bff96	195.123.246.157,/Catalog/SST/Wl5Wb45fGHytmFzEBAY7-U7J54FvgbBN	None
139.60.162.19	2020/11/18 23:49:36	2020/12/16 09:13:03	HTTPS	443	4.0	16777216	f61884abc8f4ba7a0caa288b326a70ee	139.60.162.19,/ga.js	None
103.56.53.100	2020/08/31 00:50:52	2020/08/31 00:50:52	HTTP	80	4.0	16777216	83ade303850c641ea68a675478389d1d	103.56.53.100,/files/april24.dll	code.jquery.com
5.181.156.49	2020/09/28 10:20:35	2020/12/04 10:32:39	HTTPS	443	4.0	16777216	1ecb344003120e4e495cf884ba99520e	5.181.156.49,/jquery-3.3.1.min.js	cdn.bootcss.com
106.12.107.183	2020/11/22 07:22:11	2020/11/22 07:22:11	HTTP	80	4.0	16777216	defb5d95ce99e1ebbf421a1a38d9cb64	106.12.107.183,/dpixel	None
185.162.235.35	2020/09/22 23:14:02	2021/01/14 23:06:10	HTTP	80	4.1 and later	16777216 (leaked)	844fde6e3b673fd81a744339e6f0e560	185.162.235.35,/g.pixel	None
217.12.201.102	2020/11/17 15:59:17	2021/01/22 00:51:45	HTTP	8080	4.1 and later	16777216 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	reboderia.online,/IE9CompatViewList.xml	None
45.90.57.156	2020/12/22 00:47:46	2020/12/22 00:47:46	HTTP	443	4.1 and later	16777216 (leaked)	95d237d852e2021b6840eb32c9623f3f	siliconpower2020.best,/safebrowsing/rd/CltOb12nLW1IbHehcmUtd2hUdmFzEBAY7-0KIOkUDC7h2	None
118.24.62.86	2020/12/17 10:23:35	2020/12/17 10:23:35	HTTPS	443	4.0	16777216	065a21684f5e089a2b3e5fe0321b992b	i.snssdk.com.cdn.dnsv1.com,/config	i.snssdk.com
155.94.149.246	2020/12/15 10:06:39	2020/12/15 10:06:39	HTTP	80	4.0	16777216	46d08e0fe30d6e1d1c93e738f13c4cf2	http://service-17l1161v-1259355691.bj.apigw.tencentcs.com,/api/getit	None
195.123.213.82	2020/12/18 09:52:39	2020/12/18 09:52:39	HTTPS	443	4.0	16777216	85b1363a8429c2384f3f12148255450b	195.123.213.82,/jquery-3.3.1.min.js	None
108.160.140.116	2020/11/11 18:11:44	2020/11/11 18:11:44	DNS	53	4.0	16777216	66e935d25daa34c9eabaacb21f07a4e3	ns1.wblock5.com,/jquery-3.3.1.min.js,ns2.wblock5.com,/jquery-3.3.1.min.js	None
35.192.148.130	2020/12/17 00:59:08	2020/12/17 00:59:08	HTTP	80	4.0	16777216	52dfb1eb629dfc4f0cbc2ca0da22bf58	35.192.148.130,/dot.gif	None
167.179.86.27	2020/11/12 02:35:16	2021/01/20 10:33:19	DNS	53	4.1 and later	16777216 (leaked)	e6a7084b553f1e1dd136e3d97667782d	ns1.ofwoeiffuussyes.com,/__utm.gif,ns2.ofwoeiffuussyes.com,/__utm.gif	mvddgztanwf.ofwoeiffuussyes.com
176.123.2.216	2020/11/24 09:32:58	2021/01/12 10:37:34	HTTP	80	4.1 and later	16777216 (leaked)	ec8efca6bc58b2e841c3a333ff546cd4	176.123.2.216,/__utm.gif	None
185.162.235.54	2021/01/15 10:56:20	2021/01/15 10:56:20	HTTP	80	4.1 and later	16777216 (leaked)	db2aafaf375ce0874b5b10a6989bba6e	185.162.235.54,/owa/	None
3.231.158.75	2020/11/06 21:39:27	2020/11/21 02:16:40	HTTPS	443	4.0	16777216	fe43d83f68ae564b10b35748313f3169	c2-aws.microbiome.store,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
187.33.236.62	2020/11/19 00:24:17	2021/01/13 17:52:06	HTTPS	443	4.1 and later	16777216 (leaked)	9bee4051d90ceb4b564a106af0895092	165.227.199.214,/jscroll/board/list.jpg,blackrato.ga,/design/dfbox/list.jpg,0.0.0.0,/jscroll/board/list.jpg,blackrato.ml,/design/img/list.jpg,ocsp-com.cf,/design/dfbox/list.jpg	www.blackrato.ga
217.12.218.109	2020/12/11 06:29:44	2021/01/09 00:23:32	DNS	53	4.1 and later	16777216 (leaked)	3fe6dc99a3685f9354dd87d5e2158749	baron8.com,/ro	baron8.com
79.141.165.2	2020/12/30 19:47:55	2021/01/15 07:30:08	HTTPS	443	4.1 and later	16777216 (leaked)	c76b6e1aee1d381af70be5d5923d35b4	79.141.165.2,/jquery-3.3.1.min.js	None
35.180.133.76	2021/01/13 16:06:20	2021/01/13 16:06:20	HTTPS	443	4.1 and later	16777216 (leaked)	6f9fa528d774ef18bc257fa38e1f8770	www.carrefour-support.online,/modules.html	None
89.40.206.110	2020/11/27 05:45:32	2020/11/27 05:45:32	HTTPS	443	4.0	16777216	416099996c6ec1ce73b66b52f8b44cb3	www.impulse-static.com,/site/jquery-3.3.1.min.js,www.shark-knifes.com,/site/jquery-3.3.1.min.js	None
45.76.176.156	2020/12/03 08:58:46	2021/01/13 09:31:12	HTTPS	443	4.1 and later	16777216 (leaked)	3f58a9e7ea9911a7450e09e6e2165270	www.pccw.monster,/__utm.gif	www.pccw.monster
168.119.82.216	2020/09/21 16:12:57	2020/11/22 15:15:16	HTTP	80	4.0	16777216	f61884abc8f4ba7a0caa288b326a70ee	168.119.82.216,/load	None
107.148.247.198	2020/08/01 09:13:02	2020/09/27 23:28:59	HTTPS	443	4.0	16777216	6cfb91e5669c040b8c5dfcdb0bd354f9	107.148.247.198,/cm	None
185.244.39.110	2020/11/19 19:27:18	2020/12/04 22:10:20	HTTPS	443	4.0	16777216	9896116c5f5903fe24bc7c2cdc8e5993	185.244.39.110,/jquery-3.3.1.min.js	None
188.34.142.201	2020/12/17 10:34:45	2021/01/13 19:55:29	HTTPS	443	4.1 and later	16777216 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	188.34.142.201,/en_US/all.js	None
185.232.52.137	2020/08/02 06:17:40	2021/01/02 01:56:53	HTTPS	443	4.1 and later	16777216 (leaked)	6810383198ea4283d4347d5128752a68	185.232.52.137,/pixel	None
139.60.162.19	2020/11/23 02:36:35	2020/12/15 17:23:52	HTTP	80	4.0	16777216	f61884abc8f4ba7a0caa288b326a70ee	139.60.162.19,/en_US/all.js	None
188.34.142.201	2020/12/17 07:03:46	2021/01/14 18:37:35	HTTP	80	4.1 and later	16777216 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	188.34.142.201,/en_US/all.js	None
217.12.218.109	2020/11/04 08:49:29	2020/12/28 15:24:32	HTTP	8080	4.1 and later	16777216 (leaked)	3fe6dc99a3685f9354dd87d5e2158749	217.12.218.109,/ro	baron8.com
103.56.53.100	2020/09/04 11:55:42	2020/09/04 11:55:42	HTTPS	443	4.0	16777216	83ade303850c641ea68a675478389d1d	103.56.53.100,/files/april24.dll	code.jquery.com
51.210.138.71	2020/11/19 09:41:18	2021/01/15 02:32:52	HTTPS	443	4.1 and later	16777216 (leaked)	024bd53042c20d899528c09f339322ef	51.210.138.71,/__utm.gif	None
45.76.176.156	2020/12/11 09:46:48	2021/01/08 05:13:17	DNS	53	4.1 and later	16777216 (leaked)	3f58a9e7ea9911a7450e09e6e2165270	ns1.pccw.monster,/__utm.gif,ns2.pccw.monster,/__utm.gif	www.pccw.monster
100.26.209.220	2020/10/31 14:12:14	2020/12/05 18:14:30	HTTPS	443	4.0	16777216	736e4fbd89872bad8b6843ecc832bf7c	cdn.az.gov,/__utm.gif,cdn.zendesk.com,/__utm.gif,cdn.atlassian.com,/__utm.gif,a1.awsstatic.com,/__utm.gif,f0.awsstatic.com,/__utm.gif	dpl92qx7inn8z.cloudfront.net
176.123.2.216	2020/11/19 18:05:33	2021/01/14 07:26:35	HTTPS	443	4.1 and later	16777216 (leaked)	ec8efca6bc58b2e841c3a333ff546cd4	176.123.2.216,/__utm.gif	None
213.135.78.244	2020/12/04 15:22:10	2020/12/17 08:20:26	HTTPS	443	4.0	16777216	7985201fdfe06335ecbd46d07471cfe1	213.135.78.244,/hr.css	ns1.redteam.ru
51.210.138.71	2020/12/11 16:51:19	2021/01/20 12:51:01	DNS	53	4.1 and later	16777216 (leaked)	024bd53042c20d899528c09f339322ef	ns.ironnetworks.xyz,/__utm.gif	None
51.210.138.71	2020/11/22 14:53:25	2021/01/14 09:37:38	HTTP	80	4.1 and later	16777216 (leaked)	024bd53042c20d899528c09f339322ef	51.210.138.71,/__utm.gif	None
202.79.170.124	2020/12/16 09:05:07	2021/01/12 14:30:14	HTTPS	443	4.1 and later	16777216 (leaked)	e1251e93aade8d89f163ef97d923e0ce	ss.payl0ad.ga,/panel	ss.payl0ad.ga
103.126.6.27	2021/01/02 06:04:54	2021/01/14 16:58:35	HTTP	80	4.1 and later	16777216 (leaked)	489f9bde3511a1a7a55440287ee0174e	103.126.6.27,/ca	None
195.123.213.82	2020/12/17 19:33:37	2020/12/17 19:33:37	HTTP	80	4.0	16777216	85b1363a8429c2384f3f12148255450b	195.123.213.82,/jquery-3.3.1.min.js	None
