c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
5.34.178.84	2020/12/06 15:16:02	2020/12/28 20:21:59	HTTP	8080	4.0	305419896 (leaked)	d55e716f1b0ebc1d96e906196b932cdb	5.34.178.84,/Content	balalaikabrasss.com
46.161.40.152	2020/08/17 18:52:12	2020/12/12 01:56:36	DNS	53	4.0	305419896 (leaked)	09ba7ac0f48b7d7a106d013ac1f7af2c	ns1.networkdefense.biz,/dot.gif,ns2.networkdefense.biz,/match	None
108.61.95.124	2020/10/25 22:59:45	2021/01/13 02:11:45	HTTP	80	4.0	305419896 (leaked)	e5a3dd426bd39062bbcf514136f8993d	108.61.95.124,/css/static-site.css	None
217.182.54.222	2020/05/31 12:41:19	2020/06/04 23:43:23	HTTPS	443	4.0	305419896 (leaked)	4f8b14321271039cf945321fab80b120	217.182.54.222,/push;217.182.54.222,/pixel	None
162.244.80.177	2020/09/01 11:52:08	2020/09/01 11:52:08	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	162.244.80.177,/jquery-3.3.1.min.js	None
35.220.144.193	2020/11/08 03:46:44	2020/11/21 09:29:48	HTTPS	443	4.0	305419896 (leaked)	c5b3ff9c201bdba6ac28cae64cd8151b	35.220.144.193,/fwlink	None
173.248.240.41	2020/11/05 20:16:21	2020/11/20 20:01:20	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	173.248.240.41,/_/scs/mail-static/_/js/	None
194.5.249.153	2020/11/15 11:37:13	2021/01/12 20:55:41	HTTP	80	4.0	305419896 (leaked)	d6aecbc861ab91efae98240ea41f1cc0	194.5.249.153,/jquery-3.3.1.min.js	None
54.150.22.19	2020/08/11 13:27:33	2020/11/27 11:36:23	HTTPS	8443	4.0	305419896 (leaked)	daf67fa553587b1517135804f260f9df	csjp2.ii1.win,/__utm.gif	msupdates.azureedge.net
65.49.206.12	2020/05/13 15:14:00	2020/05/13 15:14:00	HTTP	80	4.0	305419896 (leaked)	865dc5c00da2a2f38d9b0a73e9328df0	65.49.206.12,/ca	None
34.92.100.50	2020/12/01 23:59:36	2020/12/31 22:29:27	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	34.92.100.50,/ms	so.com
180.215.209.202	2020/12/03 05:02:51	2020/12/03 05:02:51	HTTPS	443	4.0	305419896 (leaked)	cf9bc21f457788f4fbad949c8ca9b1c1	180.215.209.202,/jquery-3.3.1.min.js	code.jquery.com
104.224.179.156	2020/07/09 03:58:52	2020/07/09 03:58:52	DNS	53	4.0	305419896 (leaked)	da704794dce522b5139a1b07376c1fcc	ns1.windowsupdate.club,/zC	None
37.10.71.152	2020/08/31 11:59:34	2020/08/31 11:59:34	HTTP	80	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	37.10.71.152,/en_US/all.js	None
185.65.246.113	2020/11/04 06:15:20	2020/11/04 06:15:20	HTTP	8080	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.65.246.113,/visit.js	None
172.104.90.153	2020/07/28 18:04:45	2020/09/24 02:24:18	HTTP	80	4.0	305419896 (leaked)	6494cd3daee6c2f88341ff18f5164e51	167.71.69.63,/activity	None
45.32.24.170	2020/09/25 11:00:47	2020/09/25 11:00:47	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	time.date-windows.com,/sync/init	None
165.227.85.160	2020/04/23 18:04:56	2021/01/13 05:58:45	HTTPS	443	4.0	305419896 (leaked)	934802aa9cf3bc520cfbd7ded85d1ee5	165.227.85.160,/match	None
103.237.102.22	2020/11/18 10:27:47	2020/11/18 10:27:47	HTTPS	443	4.0	305419896 (leaked)	ec53c7c908793d842879fac1a77032d7	103.237.102.22,/c/msdownload/update/others/2016/12/29136388_	download.windowsupdate.com
94.100.18.43	2020/07/31 10:31:12	2020/07/31 10:31:12	HTTP	80	4.0	305419896 (leaked)	7c49a3f58f9dd78d096af291f1d6a5d3	94.100.18.43,/push	None
89.105.195.201	2020/03/26 21:10:05	2020/05/05 10:39:02	HTTPS	443	4.0	305419896 (leaked)	329140c5188ff2ca38c9c8915466ed98	89.105.195.201,/IE9CompatViewList.xml	None
193.19.118.87	2020/11/21 10:22:37	2020/11/21 10:22:37	HTTPS	443	4.0	305419896 (leaked)	9795e4920d0a3fd147a3bb2dca15bd95	www.polycomafghan.af,/jquery-3.3.1.min.js,sharepoint.allowed.org,/jquery-3.3.1.min.js	code.jquery.com
49.235.178.142	2020/03/28 23:04:53	2020/03/28 23:04:53	HTTP	80	4.0	305419896 (leaked)	58468338c588449033bf831ceb78382a	49.235.178.142,/ga.js	None
47.56.169.92	2020/08/02 16:42:16	2020/09/26 02:24:18	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.56.169.92,/g.pixel	None
202.182.104.150	2020/09/27 03:06:53	2020/11/19 09:19:57	HTTPS	443	4.0	305419896 (leaked)	25021672810ff075e07befdfc7988243	freet00ls.ga,/tab_home_active	freet00ls.ga
148.72.153.86	2020/04/03 11:10:12	2020/06/08 23:11:13	HTTPS	443	4.0	305419896 (leaked)	3c1593035954ff198e1c3a5e1da5fecc	148.72.153.86,/updates.rss;148.72.153.86,/ga.js	None
51.195.35.0	2020/11/09 07:56:26	2021/01/11 06:50:36	HTTP	8888	4.0	305419896 (leaked)	8e5881f734f482b8767f3da5c99172b4	51.195.35.0,/en_US/all.js	None
45.77.173.124	2020/03/26 20:23:29	2020/05/06 09:21:38	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.77.173.124,/cx	None
104.244.156.156	2020/08/02 02:00:35	2020/09/05 10:46:13	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cashihash.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
35.220.157.202	2020/12/16 20:21:27	2021/01/12 22:54:31	HTTP	80	4.0	305419896 (leaked)	852240a60de6352a97f39a16e2d38983	35.220.157.202,/load	None
139.9.188.173	2020/06/23 08:49:39	2020/06/23 08:49:39	HTTP	8080	4.0	305419896 (leaked)	d645d54f3d88f25ba6f1d21a026c643c	139.9.188.173,/auto.cfg.bat	216.189.145.11,googlechromeupdater.twilightparadox.com:448
18.163.41.23	2020/06/30 09:50:53	2020/09/20 06:29:44	DNS	53	4.0	305419896 (leaked)	b6be435075c26c7dd0260115c802d311	n1.oskwunfds.com,/scripts/jquery-3.3.1.min.js,n2.oskwunfds.com,/scripts/jquery-3.3.1.min.js,n3.oskwunfds.com,/scripts/jquery-3.3.1.min.js	code.jquery.com
185.180.198.61	2020/09/05 21:48:58	2020/10/29 06:35:20	HTTPS	443	4.0	305419896 (leaked)	51e491a3e009668750e891ab76f5c78a	185.180.198.61,/visit.js	None
134.175.183.74	2020/11/19 00:18:57	2020/11/19 00:18:57	HTTPS	443	4.0	305419896 (leaked)	9c13f7915f18d3c745ff9346ba60c4c4	134.175.183.74,/js/aq_common.js&tid=8026&type=1&uid=aqyG2HPw3I	js.aq.qq.com
34.92.19.37	2020/05/04 01:03:02	2020/06/13 05:50:17	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	119.84.129.244,/jquery-3.3.1.min.js	test.hello.microsoft.com
188.166.81.92	2020/07/29 11:27:50	2020/07/29 11:27:50	HTTP	80	4.0	305419896 (leaked)	34d62c3652ed3ba5acbccc9601d075ee	188.166.81.92,/__utm.gif	None
152.32.252.190	2020/04/23 03:34:49	2021/01/15 00:42:07	HTTPS	443	4.0	305419896 (leaked)	1ac1150ab25e781a0b3e8c6ac4ddc396	152.32.252.190,/updates	None
47.242.148.4	2020/11/25 07:02:57	2020/12/03 21:33:06	HTTP	80	4.0	305419896 (leaked)	b325da1e5aeb4bbf4edbd71fa405d312	47.242.148.4,/visit.js	None
144.168.56.107	2020/11/20 20:50:58	2021/01/17 16:54:03	HTTP	443	4.0	305419896 (leaked)	79b6e333634c506f6f710dde179796ed	144.168.56.107,/windows	www.microsoft.com
60.163.129.202	2020/06/11 23:49:59	2020/06/11 23:49:59	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	60.163.129.202,/ca	None
185.82.127.65	2020/11/25 09:35:48	2021/01/14 06:22:18	HTTP	80	4.0	305419896 (leaked)	ef4737bb54aa890b5651432590b2fa17	185.82.127.65,/cm	None
198.44.97.180	2020/11/22 21:49:29	2021/01/15 12:28:35	HTTP	80	4.0	305419896 (leaked)	301dedf8575a2cbac1ca7c4f8dfb6aad	198.44.97.181,/cx	None
45.137.151.29	2020/08/04 09:45:51	2020/08/04 09:45:51	HTTPS	443	4.0	305419896 (leaked)	024cb6f6f02a9849c74219157986c3ba	45.137.151.29,/updates.rss	None
217.12.201.108	2020/09/25 15:50:21	2020/09/25 15:50:21	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	217.12.201.108,/jquery-3.3.1.min.js	None
45.147.231.51	2020/11/19 19:49:00	2021/01/15 09:01:14	HTTPS	443	4.0	305419896 (leaked)	2a834d2ed31aeddbd8f94f6f9bf57ba4	amajai-technologies.site,/pixel.gif,45.147.231.51,/g.pixel	None
79.141.160.132	2020/06/30 09:50:53	2020/06/30 09:50:53	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	cdn1.whigskarroo.com,/IE9CompatViewList.xml,cdn2.whigskarroo.com,/IE9CompatViewList.xml,www.whigskarroo.com,/g.pixel	None
74.118.138.159	2020/08/04 12:41:05	2020/09/25 19:22:02	HTTPS	443	4.0	305419896 (leaked)	2912665adc7c23644e78e3117a8cc012	74.118.138.159,/load	None
185.33.84.190	2020/07/29 14:18:53	2020/09/01 22:40:46	HTTP	80	4.0	305419896 (leaked)	df0fc7d3f71cc4dd891b527aa4016adc	185.33.84.190,/pixel	None
45.76.107.220	2020/12/17 21:46:38	2020/12/30 05:02:45	HTTP	80	4.0	305419896 (leaked)	f009baeda1275f28dc51e7b71404a897	45.76.107.220,/en_US/all.js	None
52.168.170.50	2020/11/24 14:29:10	2020/12/16 08:50:09	HTTP	80	4.0	305419896 (leaked)	24e6c970022669ccd2e383f02315dc31	40.85.181.121,/jquery-3.3.1.min.js,13.90.21.199,/jquery-3.3.1.min.js,40.121.166.143,/jquery-3.3.1.min.js,52.175.207.165,/jquery-3.3.1.min.js,13.66.161.104,/jquery-3.3.1.min.js	Auth: 86f7e437faa5a7fce15d1ddcb9eaeaea377667b8
170.130.55.80	2020/09/25 08:07:55	2020/09/25 08:07:55	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	170.130.55.80,/dot.gif	None
43.225.30.77	2020/11/27 14:08:02	2020/11/27 14:08:02	HTTPS	8443	4.0	305419896 (leaked)	0707ac29cd436574c7ed418790c163c4	43.225.30.77,/jquery-3.3.1.min.js	None
176.122.147.196	2020/11/07 12:38:13	2021/01/14 23:56:53	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	176.122.147.196,/match	None
47.244.13.36	2020/12/04 23:46:38	2020/12/04 23:46:38	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	47.244.13.36,/en_US/all.js	None
172.247.164.40	2020/12/17 21:05:22	2020/12/17 21:05:22	HTTP	80	4.0	305419896 (leaked)	5793b72bb19da069e0c1a5b0aae6b5cb	172.247.164.40,/cx	None
18.198.189.27	2020/12/03 08:52:45	2021/01/14 21:42:30	HTTP	80	4.0	305419896 (leaked)	951cce49a9b9990ffbc385073018b3be	18.198.189.27,/__utm.gif	None
49.12.104.241	2020/09/01 02:50:02	2021/01/15 12:47:26	HTTP	80	4.0	305419896 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	49.12.104.241,/push	None
124.156.151.60	2020/11/04 09:31:32	2020/11/27 08:41:50	HTTPS	8443	4.0	305419896 (leaked)	ac3ab818dbbde894bb67ef9a39ff3e85	124.156.151.60,/massaction	www.githuborange.com
45.32.61.165	2021/01/14 03:00:30	2021/01/14 03:00:30	HTTPS	443	4.0	305419896 (leaked)	79b6e333634c506f6f710dde179796ed	45.32.61.165,/en_US/all.js	None
45.147.229.199	2020/03/26 03:00:23	2021/01/14 23:57:28	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	45.147.229.199,/en-us/uhfLogo.jpg	None
185.158.249.123	2020/12/16 05:36:44	2021/01/15 11:18:47	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	185.158.249.123,/dot.gif	None
45.147.229.199	2020/07/09 03:58:52	2021/01/20 19:59:39	DNS	53	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	fastwirecdn.eu,/en-us/uhfLogo.jpg	None
18.163.121.215	2020/05/23 18:37:44	2020/05/26 11:13:23	DNS	53	4.0	305419896 (leaked)	24a145c6cf14aab5864faf6ed04e61ef	n1.fkwovndziobewauibfv.com,/jquery-3.3.1.min.js,n2.fkwovndziobewauibfv.com,/jquery-3.3.1.min.js,n3.fkwovndziobewauibfv.com,/jquery-3.3.1.min.js	code.jquery.com
158.247.198.131	2020/09/01 18:39:36	2020/10/25 07:27:49	HTTP	80	4.0	305419896 (leaked)	316e7e8c80e42797463cfdd0d7c6ca10	158.247.198.131,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab	ctldl.windowsupdate.com,au.download.windowsupdate.com
170.130.55.21	2020/09/03 15:38:59	2020/09/27 13:50:12	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	170.130.55.21,/updates.rss	None
176.119.29.71	2020/07/29 09:28:57	2020/11/22 15:06:56	HTTP	80	4.0	305419896 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	176.119.29.71,/ca	None
40.85.181.121	2020/11/24 11:26:35	2020/12/16 08:02:04	HTTP	80	4.0	305419896 (leaked)	24e6c970022669ccd2e383f02315dc31	40.85.181.121,/jquery-3.3.1.min.js,13.90.21.199,/jquery-3.3.1.min.js,40.121.166.143,/jquery-3.3.1.min.js,52.175.207.165,/jquery-3.3.1.min.js,13.66.161.104,/jquery-3.3.1.min.js	Auth: 86f7e437faa5a7fce15d1ddcb9eaeaea377667b8
103.224.82.194	2020/09/05 11:42:48	2021/01/14 18:26:11	HTTPS	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	fuckbc.ctlers.club,/ga.js,cobalt.ctlers.club,/ca	None
204.44.68.90	2020/07/01 08:47:54	2020/07/01 08:47:54	HTTP	8888	4.0	305419896 (leaked)	954efed93c2f4a886854aeac37c628fc	204.44.68.90,/cm	None
144.34.194.193	2020/07/29 02:12:46	2020/08/29 15:54:41	HTTP	80	4.0	305419896 (leaked)	16a37dbf092bda48bbe999e3a13f2dd9	144.34.194.193,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	cs.yuewanggoujian.space
45.147.230.0	2020/11/17 20:45:04	2020/12/06 07:30:38	HTTP	8080	4.0	305419896 (leaked)	344880be63e69df4b1f3330964f1f04b	amajai-technologies.online,/activity	None
18.162.51.136	2020/10/10 09:41:40	2020/11/04 14:02:03	HTTPS	8443	4.0	305419896 (leaked)	79b6e333634c506f6f710dde179796ed	18.162.51.136,/en_US/all.js	None
124.156.138.225	2021/01/02 04:50:46	2021/01/15 14:29:46	HTTPS	443	4.0	305419896 (leaked)	ac3ab818dbbde894bb67ef9a39ff3e85	www.githuborange.com,/massaction	www.githuborange.com
27.102.115.108	2020/11/07 15:55:43	2020/12/30 16:56:11	HTTPS	443	4.0	305419896 (leaked)	29bb3fe3e7e4003b3e5677abc20952d0	27.102.115.108,/updates,c2cgy.flashi.com.cn,/updates	None
103.152.132.173	2020/10/28 14:45:37	2021/01/12 08:07:13	HTTPS	443	4.0	305419896 (leaked)	79b6e333634c506f6f710dde179796ed	http.ifirstmeet.cn,/ptj	None
173.208.133.38	2020/04/27 16:29:24	2020/08/02 06:52:52	HTTPS	443	4.0	305419896 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	173.208.133.38,/match	None
188.119.149.108	2020/09/24 00:27:43	2020/09/24 00:27:43	HTTP	80	4.0	305419896 (leaked)	bc3ecbc5573635232225f03fe52e1697	188.119.149.108,/en_US/all.js	None
141.164.61.249	2020/07/31 06:47:04	2020/12/15 11:12:49	HTTP	80	4.0	305419896 (leaked)	3d29f815d3bb9cf62e86da969ae9f793	autotoll.net,/ptj	None
138.68.24.45	2020/07/09 03:58:52	2020/08/17 20:46:34	DNS	53	4.0	305419896 (leaked)	36aedc22cb9b0b250bd767316934a684	ns1.steamappstore.com,/routingtable.html	dnsdist.org
78.128.114.99	2020/08/17 17:32:42	2020/08/17 17:32:42	DNS	53	4.0	305419896 (leaked)	27f1136f149a992e0a738f0e99d7bd36	ns1.windows-offlinepackage.com,/jquery-3.3.1.min.js,ns2.windows-offlinepackage.com,/jquery-3.3.1.min.js	code.jquery.com
137.220.32.11	2020/12/02 16:54:52	2020/12/16 17:55:59	HTTP	80	4.0	305419896 (leaked)	79b6e333634c506f6f710dde179796ed	137.220.32.11,/load	None
185.243.241.136	2020/10/26 13:04:29	2020/10/26 13:04:29	HTTP	80	4.0	305419896 (leaked)	ccb7487c81faeb52c38294e660694d1b	185.243.241.136,/updates.rss	None
45.77.23.203	2020/12/05 23:30:43	2020/12/18 12:42:42	HTTPS	443	4.0	305419896 (leaked)	ff50fa41e0ab6fc06611ac6d27a483fb	45.77.23.203,/activity	None
193.34.166.147	2021/01/08 17:15:40	2021/01/20 16:09:14	DNS	53	4.0	305419896 (leaked)	3f898875378e89c9c8504c9a50912eed	dns.intlupdate.com,/dot.gif	None
195.123.240.219	2020/10/18 03:25:55	2020/11/11 06:12:45	DNS	53	4.0	305419896 (leaked)	2ef55f7755d49341c8b676bfee63d418	www.limeboomo.com,/updates.rss,auth.limeboomo.com,/load,mail.limeboomo.com,/dot.gif,web.limeboomo.com,/cx	None
208.167.249.232	2020/07/29 01:52:08	2020/07/29 01:52:08	HTTP	80	4.0	305419896 (leaked)	b75f65a07295e72999f98f0a8b02fe2a	208.167.249.232,/cm	None
155.235.36.4	2020/05/13 05:13:14	2020/05/13 05:13:14	HTTP	80	4.0	305419896 (leaked)	1e1a194df8be58eec3f61588f0294e39	155.235.36.4,/cm	None
167.179.78.159	2020/08/11 13:42:13	2020/12/12 05:29:51	HTTPS	8443	4.0	305419896 (leaked)	1db37100a4efd031125d8bec32a87170	cs.gfjhgfjkj.tk,/match	None
23.254.230.60	2020/03/16 18:48:33	2020/08/17 07:54:03	DNS	53	4.0	305419896 (leaked)	d46e0efd96ebd8d07bb932350614a5ee	dns.updmicrosoft.info,/ga.js	None
82.194.164.37	2020/03/16 16:39:00	2020/11/23 11:11:34	HTTP	80	4.0	305419896 (leaked)	53646db0f3e79cb1a98c939535caff3c	sec.kasperskys.net,/owa/auth/Logon.aspx	owa.mfa.kz
45.91.93.55	2020/09/01 17:44:52	2020/09/01 17:44:52	HTTP	80	4.0	305419896 (leaked)	f61884abc8f4ba7a0caa288b326a70ee	45.91.93.55,/dot.gif	None
35.220.144.193	2020/11/22 15:42:37	2020/12/03 09:36:07	HTTP	80	4.0	305419896 (leaked)	c5b3ff9c201bdba6ac28cae64cd8151b	35.220.144.193,/push	None
46.173.211.41	2020/09/13 10:45:28	2020/09/13 10:45:28	HTTPS	8443	4.0	305419896 (leaked)	d77130a963aec572794a7ab40fa985d5	46.173.211.41,/cx	None
185.191.32.180	2020/12/05 04:42:33	2021/01/14 16:03:37	HTTPS	443	4.0	305419896 (leaked)	b7c143a52a297804034a1c79fb07586b	185.191.32.180,/en_US/all.js	None
185.206.21.82	2020/09/02 12:55:02	2020/09/02 12:55:02	HTTPS	443	4.0	305419896 (leaked)	8ac540617dddcdf575f6dc207abb7344	leafrace.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,bestarg.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
108.174.193.10	2021/01/01 12:11:26	2021/01/14 17:25:12	HTTPS	443	4.0	305419896 (leaked)	db2364456d577fb584c3a8067ef1d35b	qw.removerchangefile.monster,/media.html,as.removerchangefile.monster,/media.html,zx.removerchangefile.monster,/media.html	None
185.33.86.54	2020/08/17 18:42:55	2020/08/17 18:42:55	DNS	53	4.0	305419896 (leaked)	120857a096ec58f2aad3015f4812fb64	downloads.tibetanspoconoss.com,/IE9CompatViewList.xml,content.tibetanspoconoss.com,/push	None
144.168.57.200	2020/06/23 08:49:39	2020/09/06 09:49:56	HTTP	8080	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	144.168.57.200,/search/	www.bing.com
23.106.223.53	2020/09/28 02:37:03	2020/12/04 05:37:54	HTTPS	443	4.0	305419896 (leaked)	0ecb314962095536bdde044b50ff3912	23.106.223.53,/mobile-ipad-home.css	bayonetsatrophied.com
103.45.180.150	2020/12/08 04:00:15	2021/01/19 00:38:42	HTTP	443	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	103.45.180.150,/match	None
45.76.104.17	2020/12/01 15:58:46	2020/12/15 07:36:07	HTTP	80	4.0	305419896 (leaked)	defb5d95ce99e1ebbf421a1a38d9cb64	45.76.104.17,/IE9CompatViewList.xml	None
51.159.67.169	2020/11/12 06:52:26	2020/12/01 13:46:19	HTTP	80	4.0	305419896 (leaked)	3af722bf7eaa8ad0616fe6a8556bdd5d	51.159.67.169,/match	None
46.8.177.137	2020/09/04 18:08:24	2020/11/21 05:22:40	HTTPS	443	4.0	305419896 (leaked)	e2c81b75d396c250f58200a3967cc1b0	46.8.177.137,/dot.gif	None
