c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
47.242.140.1	2020/11/08 08:41:28	2020/12/31 02:11:07	HTTPS	443	4.1 and later	0 (trial&cracked)	41d9d13d7d8b7920a2a6bb7bc17dfae4	36.102.212.68,/modcp,221.236.11.67,/mobile-home,58.218.215.93,/mobile-home,118.123.241.208,/modcp,222.222.88.77,/mobile-home,121.9.212.217,/mt,175.6.235.200,/modcp,118.123.241.208,/mt,121.9.212.217,/modcp,125.37.206.224,/modcp,58.218.215.129,/mobile-home	cdn.qgpxx.com
69.30.232.142	2020/07/28 18:14:14	2021/01/12 13:14:06	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	69.30.232.138,/visit.js	None
141.98.80.152	2020/10/24 20:50:07	2021/01/12 19:02:51	HTTP	80	4.1 and later	0 (trial&cracked)	77e9cb65e08e41c0d1caac86a74dfdc1	141.98.80.152,/ptj	None
156.253.68.62	2021/01/02 02:03:33	2021/01/02 02:03:33	HTTP	80	4.0	0 (trial&cracked)	7e4e2c5affe0356d97e1e63f9f774237	156.253.68.62,/en_US/all.js	None
74.121.151.174	2020/12/06 01:27:57	2021/01/12 09:34:40	HTTPS	443	4.1 and later	0 (trial&cracked)	79b6e333634c506f6f710dde179796ed	74.121.151.174,/jquery-3.3.1.min.js	None
185.14.30.217	2020/12/17 03:29:23	2021/01/14 11:50:37	HTTPS	443	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	185.14.30.217,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
45.67.229.64	2020/12/18 08:30:33	2020/12/31 16:08:27	HTTP	80	4.1 and later	0 (trial&cracked)	b1f9628f3a16caaf1c249668f64b2e69	45.67.229.64,/g.pixel	None
46.161.27.212	2020/12/18 03:16:48	2021/01/15 06:38:14	HTTP	80	4.1 and later	0 (trial&cracked)	14a5d715cee7798428995132aefde455	46.161.27.212,/dpixel	None
96.45.188.69	2020/12/11 08:26:40	2021/01/20 13:01:59	DNS	53	4.1 and later	0 (trial&cracked)	d5ef8c2008fb4812f746655527b4fd45	cs.wwwku.xyz,/cx	None
104.194.8.114	2021/01/01 02:48:27	2021/01/13 18:08:44	HTTP	80	4.1 and later	0 (trial&cracked)	c8a23a7583fcfee58167a1ac56fc0070	23.106.160.86,/us/ky/louisville/312-s-fourth-st.html,raills.com,/us/ky/louisville/312-s-fourth-st.html	None
88.218.94.161	2020/12/16 05:38:56	2020/12/30 06:50:22	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	ec2-3-19-26-213.us-east-2.compute.amazonaws.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
204.16.247.189	2020/11/05 20:06:25	2020/12/31 06:20:37	HTTPS	443	4.1 and later	0 (trial&cracked)	038a8e8b4d9d1b70ee66736749cb574e	foxreps.com,/us/ky/louisville/312-s-fourth-st.html,novause.com,/us/ky/louisville/312-s-fourth-st.html	None
78.108.180.43	2020/12/06 04:26:36	2021/01/14 10:33:26	HTTPS	443	4.1 and later	0 (trial&cracked)	b1d7db7434921409d93eff2a6cbe2334	dataprotocol.site,/login	cdnhost.com,cdnserver.com
31.187.64.231	2020/11/06 10:35:06	2021/01/14 22:12:27	HTTPS	443	4.1 and later	0 (trial&cracked)	0e7c8169e69d9a812afce7a9f2b5c026	d30qpb9e10re4o.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,dzep7n1lqmr18.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,d2qbce1fkipgyc.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,nix1.xyz,/gen_204eiT6EX_r4F3fqwHI9boDg	None
185.25.51.35	2020/11/07 09:04:05	2021/01/14 08:48:51	HTTPS	443	4.1 and later	0 (trial&cracked)	ec4d3ab86f7c174e3a7589db88d0eb3e	hotshoppingdeal.website,/safebrowsing/rd/CltOb12nLW1IbHehcmUtd2hUdmFzEBAY7-0KIOkUDC7h2	None
204.16.247.30	2020/10/28 23:18:42	2021/01/15 03:41:07	HTTPS	443	4.1 and later	0 (trial&cracked)	2fd68868e66ab1a2cdc42051577c4279	ballom.com,/us/ky/louisville/312-s-fourth-st.html,64.187.239.138,/us/ky/louisville/312-s-fourth-st.html	None
18.162.225.179	2020/07/31 16:09:39	2021/01/14 12:14:43	HTTP	80	4.1 and later	0 (trial&cracked)	2c7e499bdf995be7e3496a229a5b0815	d2wmfh2cu5kvcp.cloudfront.net,/js/jquery-3.3.1.min.js,d1eppgb34xgtje.cloudfront.net ,/js/jquery-3.3.1.min.js	code.jquery.com
23.108.57.165	2020/12/19 07:14:27	2021/01/14 16:29:27	HTTPS	443	4.1 and later	0 (trial&cracked)	4b4c847694ced7949e8564c245ec7bff	topmmx.com,/us/ky/louisville/312-s-fourth-st.html	None
209.126.119.186	2020/03/08 08:26:15	2021/01/02 10:06:11	HTTP	80	4.1 and later	0 (trial&cracked)	ecf885e17116329c9d4a60793ca9030a	209.126.119.186,/visit.js	None
142.11.237.226	2021/01/15 03:06:18	2021/01/15 03:06:18	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	142.11.237.226,/RELEASE	None
103.234.72.215	2020/12/19 23:11:39	2021/01/21 23:35:56	HTTP	8080	4.1 and later	0 (trial&cracked)	35af3bb52a3e86e480eb62dc14361207	103.234.72.215,/search/	www.bing.com
174.129.144.179	2020/12/17 05:54:35	2021/01/01 03:15:26	HTTP	80	4.1 and later	0 (trial&cracked)	ae374f3ce3f67356c94859739ddd9153	174.129.144.179,/en_US/all.js	None
31.44.184.56	2020/12/03 01:57:46	2021/01/13 05:20:32	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	31.44.184.56,/__utm.gif	None
158.247.193.92	2020/12/19 00:09:06	2021/01/01 16:55:11	HTTPS	443	4.1 and later	0 (trial&cracked)	89ee503ffecfe0f2f4794846628d92ef	158.247.193.92,/fwlink	None
185.184.221.16	2020/12/17 18:19:33	2021/01/13 09:23:00	HTTPS	443	4.1 and later	0 (trial&cracked)	defb5d95ce99e1ebbf421a1a38d9cb64	service-8jyhlsqo-1301977346.gz.apigw.tencentcs.com,/visit.js	None
31.44.184.63	2020/12/31 05:21:17	2021/01/12 10:42:59	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	31.44.184.63,/en_US/all.js	None
45.147.228.199	2021/01/14 08:47:21	2021/01/14 08:47:21	HTTP	80	4.1 and later	0 (trial&cracked)	43b502ac4f2d423ad15a18117615d626	45.147.228.199,/maps/overlaybfpr	www.bing.com
45.63.58.134	2020/11/14 07:23:56	2021/01/01 04:46:03	HTTP	80	4.1 and later	0 (trial&cracked)	56599dffbc9ec1dbb52a09b2820e2c79	45.63.58.134,/updates.rss	None
8.210.50.27	2020/09/02 15:59:59	2021/01/12 20:35:58	HTTPS	443	4.0	0 (trial&cracked)	12543c7ff5ae4428a3ffff9792a8f482	img01.microsoftcdns.com,/cdn/heartbeat	cctest.alibabadns.in,img01.microsoftcdns.com
103.29.71.81	2020/12/02 10:13:36	2021/01/13 23:19:20	HTTP	80	3.14	0 (trial&cracked)	e6d4a3599f0e9cbb211cee94dae892e8	103.29.71.81,/s/ref=nb_sb_noss_1/393-62852687-8729974/field-keywords=fact	21jingli.com
173.234.25.78	2020/11/21 11:27:40	2021/01/14 02:36:25	HTTPS	443	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	162.223.31.160,/visit.js	None
31.44.184.100	2020/12/16 09:11:26	2021/01/13 16:48:41	HTTPS	443	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	31.44.184.100,/en_US/all.js	None
104.238.205.63	2020/09/28 05:40:46	2021/01/12 18:33:02	HTTPS	443	4.1 and later	0 (trial&cracked)	2a22b268b65720724b0898c8ad45792f	dealeva.com,/CWoNaJLBo/VTNeWw11212/	None
144.48.220.44	2020/11/15 00:36:55	2021/01/14 18:48:55	HTTP	80	4.1 and later	0 (trial&cracked)	537dba65861ca8aa13915f623cdcb219	144.48.220.43,/jquery-3.3.1.min.js	None
103.253.43.98	2020/11/07 04:49:23	2021/01/01 06:03:55	HTTPS	443	4.1 and later	0 (trial&cracked)	dafdfd1d954af6598c9d69bb2785f78a	103.253.43.98,/cm	None
149.129.53.162	2020/12/05 06:35:55	2021/01/13 16:05:02	HTTPS	443	4.1 and later	0 (trial&cracked)	6cebb8ce39cf9ec0c3f8463915866ebc	sit.watchdog3.com,/updates	None
23.106.223.78	2020/12/01 06:15:39	2021/01/15 07:03:26	HTTP	80	4.1 and later	0 (trial&cracked)	2682d4275c8c6780b4f5c06150ff36a6	23.106.223.78,/updates.rss	None
173.234.25.77	2020/12/06 09:49:46	2020/12/19 11:03:20	HTTP	8080	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	216.108.231.142,/IE9CompatViewList.xml	None
23.227.194.185	2020/12/17 23:01:03	2020/12/30 09:20:08	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	23.227.194.185,/pixel	None
88.218.92.19	2020/12/17 06:42:54	2021/01/12 19:18:32	HTTPS	443	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	ec2-18-221-92-41.us-east-2.compute.amazonaws.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	www.amazon.com
204.44.83.214	2020/12/11 22:18:30	2021/01/20 08:40:26	DNS	53	4.1 and later	0 (trial&cracked)	42283751e37849f167a79c66bf9bf4af	dns.akevin.cn,/en_US/all.js	None
158.247.196.150	2020/11/07 02:24:47	2020/12/30 21:39:55	HTTPS	443	3.14	0 (trial&cracked)	08128d84f1db4da8105960efeb89ce1d	images-load-balancing.b-cdn.net,/session/sid=343-31088182-5858199/ver=1.1,videos-load-balancing.b-cdn.net,/session/sid=343-31088182-5858199/ver=1.1	None
173.234.25.76	2020/12/01 10:50:27	2021/01/15 02:37:48	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	173.234.25.74,/activity,lousingloo.com,/updates.rss	None
170.130.55.67	2021/01/01 12:50:47	2021/01/13 17:22:58	HTTPS	443	4.1 and later	0 (trial&cracked)	5bcbcc6329cbe08ab9b0ed8e197797bd	170.130.55.67,/us/ky/louisville/312-s-fourth-st.html,update.mssecinfo.com,/us/ky/louisville/312-s-fourth-st.html	None
104.224.179.156	2020/09/13 05:11:30	2021/01/09 04:11:53	HTTPS	8443	4.1 and later	0 (trial&cracked)	a12e0715bf081d7a1762880861704dd6	104.224.179.156,/zC	None
108.61.162.186	2020/09/20 22:20:58	2021/01/20 23:15:47	DNS	53	4.1 and later	0 (trial&cracked)	f7265aedd7f9540060da44b8e76ffaa5	ns1.msupdateserver6.com,/updates,ns2.msupdateserver6.com,/updates	None
172.93.110.18	2020/12/18 01:46:51	2020/12/31 00:22:52	HTTPS	443	4.1 and later	0 (trial&cracked)	8e24a788004ecbfa7e7b5471da5230ae	topmgr.com,/us/ky/louisville/312-s-fourth-st.html	None
92.119.157.10	2020/12/19 08:30:55	2020/12/19 08:30:55	HTTP	8080	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	216.108.231.142,/IE9CompatViewList.xml	None
142.202.190.26	2020/12/16 23:01:30	2021/01/02 10:12:03	HTTP	80	4.1 and later	0 (trial&cracked)	aaf4c7a63a6625e42efb1ed426fd5884	142.202.190.26,/_/scs/mail-static/__/js/	None
154.222.26.94	2021/01/10 23:30:19	2021/01/22 00:35:36	HTTPS	8080	4.1 and later	0 (trial&cracked)	532a0688b963231bd3a18f887ae6fd57	154.222.26.94,/ptj	None
158.247.198.115	2020/10/28 11:51:58	2021/01/12 06:32:09	HTTPS	443	3.14	0 (trial&cracked)	23cb23a75a9314c99642380de133f180	172.18.8.86,/s/ref=nb_sb_noss_1/898-02703498-5027684/field-keywords=fact	www.amazon.com
31.44.184.82	2020/12/03 16:44:33	2021/01/14 22:03:41	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	31.44.184.82,/updates.rss	None
87.121.52.229	2020/10/30 02:04:29	2021/01/15 06:32:50	HTTPS	443	4.1 and later	0 (trial&cracked)	e5c352bd12de50b54ce5866f3fc9a54f	supercombinating.com,/cx	None
80.82.67.154	2020/12/19 03:31:29	2021/01/01 22:14:55	HTTPS	443	4.1 and later	0 (trial&cracked)	e7a13480ed0ebfcbb2c6f92f78611935	80.82.67.154,/__utm.gif	None
23.106.223.87	2020/11/25 20:18:02	2021/01/13 06:41:49	HTTP	80	4.1 and later	0 (trial&cracked)	a4aa42cff43e41ed813653466a0fac22	23.106.223.87,/cx	Server:Microsoft-IIS/7.5
91.228.218.136	2020/12/19 04:23:46	2020/12/28 17:13:36	HTTP	8080	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	91.228.218.136,/cm	None
161.35.76.1	2020/08/02 19:16:17	2021/01/13 10:09:15	HTTPS	443	4.0	0 (trial&cracked)	512618433b3877f918760fd7040cdb16	161.35.76.1,/jquery-3.3.1.min.js	code.jquery.com
31.187.64.231	2020/11/13 00:33:57	2021/01/13 14:24:19	HTTP	80	4.1 and later	0 (trial&cracked)	0e7c8169e69d9a812afce7a9f2b5c026	d30qpb9e10re4o.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,dzep7n1lqmr18.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,d2qbce1fkipgyc.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,1k22.xyz,/gen_204eiT6EX_r4F3fqwHI9boDg	None
159.69.156.245	2020/10/26 22:23:38	2021/01/14 21:38:49	HTTP	80	4.1 and later	0 (trial&cracked)	46d087b9a7dbd16469f928e54045701f	159.69.156.245,/image/	None
188.119.112.174	2020/12/17 23:34:33	2021/01/02 07:42:57	HTTPS	8081	4.1 and later	0 (trial&cracked)	e6a9f62ab8a352ddc8c236af8625f63b	girls4dating.asia,/safebrowsing/rd/CltOb12nLW1IbHehcmUtd2hUdmFzEBAY7-0KIOkUDC7h2	None
204.16.247.41	2020/11/06 02:58:32	2021/01/13 23:39:54	HTTPS	443	4.1 and later	0 (trial&cracked)	678b1b10239bf589c7a455995d6c36f6	syscx.com,/dpixel	None
198.13.57.139	2021/01/14 03:08:49	2021/01/14 03:08:49	HTTPS	443	4.1 and later	0 (trial&cracked)	79b6e333634c506f6f710dde179796ed	www.bilibilli.ga.c.cdnhwc7.com,/Forums.js	www.bilibilli.ga
87.251.70.12	2020/10/29 23:41:50	2021/01/12 15:53:35	HTTPS	443	4.1 and later	0 (trial&cracked)	e5c352bd12de50b54ce5866f3fc9a54f	supercombinating.com,/cx	None
69.30.232.140	2020/07/31 11:12:13	2021/01/15 07:01:27	HTTP	80	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	69.30.232.138,/visit.js	None
31.187.64.199	2020/11/14 18:51:47	2021/01/15 07:41:28	HTTP	80	4.1 and later	0 (trial&cracked)	0e7c8169e69d9a812afce7a9f2b5c026	d30qpb9e10re4o.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,dzep7n1lqmr18.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,d2qbce1fkipgyc.cloudfront.net,/gen_204eiT6EX_r4F3fqwHI9boDg,1k22.xyz,/gen_204eiT6EX_r4F3fqwHI9boDg	None
46.161.27.212	2020/12/11 13:00:37	2021/01/20 06:41:41	DNS	53	4.1 and later	0 (trial&cracked)	14a5d715cee7798428995132aefde455	ns1.cafesunshine.me,/fwlink,ns2.cafesunshine.me,/j.ad,ns3.cafesunshine.me,/__utm.gif	None
135.181.1.72	2021/01/13 08:48:29	2021/01/13 08:48:29	HTTPS	443	4.0	0 (trial&cracked)	a2a3ea1dc3700c2e5889ad41be751302	135.181.1.72,/ca	None
5.39.222.25	2020/12/19 08:32:57	2021/01/10 16:51:35	HTTP	8080	4.1 and later	0 (trial&cracked)	e9ae865f5ce035176457188409f6020a	5.39.222.25,/pixel.gif	None
45.62.122.210	2020/09/28 09:58:02	2021/01/13 07:16:53	HTTPS	443	4.1 and later	0 (trial&cracked)	7ab71d8e6d8f03d95b9d008364cf249d	its.anonsis.com,/bootstrap.min.css	v3.bootcss.com,docs.bootcss.com
