c2_ip	first_seen	last_seen	protocol	port	version	watermark	pubkey_md5	domains	host_header
34.228.3.253	2020/06/13 16:38:15	2020/09/02 19:39:54	HTTPS	443	4.0	1862521591	d7beff6bb4fe4a52bc55edb6222efa07	software-download.office.microsoft.com,/live,download.my.visualstudio.com,/live	azureprod.azureedge.net
104.248.226.119	2020/03/25 14:24:00	2020/03/25 14:24:00	HTTPS	443	4.0	887000769	2ff2684e581645d42e73b26753913461	ajax.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources	fcb.azureedge.net
167.99.147.225	2020/03/05 07:28:22	2020/03/05 07:28:22	HTTPS	443	4.0	1533466455	f5ea432d0d15e77c1ba3a7d9772fe521	swc.cdn.skype.com,/jquery-3.4.1.min.js	cloud1.azureedge.net
167.172.28.57	2020/09/26 23:19:02	2020/09/26 23:19:02	HTTPS	443	4.0	1466221488	c8519bc54ab8d338ae1b93050114a8ab	ajax.microsoft.com,/gp/cerberus/gv,mscrl.microsoft.com,/v3/links/ping-centre,ecnads1.msn.com,/v1/buckets/default/ext-5dkJ19tFufpMZjVJbsWCiqDcclDw/records	cdnsrvq.azureedge.net
104.131.76.110	2020/11/21 06:55:05	2021/01/14 19:57:53	HTTPS	443	4.1 and later	1332303197	9d9846df6ad0b2b1913ec6d369d4700d	ajax.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources	cdnsfvq.azureedge.net
128.199.176.67	2020/08/03 16:03:52	2020/09/26 11:21:20	HTTPS	443	4.0	696229055	890a421e36c636194fd89abe47fd4310	ajax.microsoft.com,/en-us/store/api/checkproductinwishlist,amp.azure.net,/v3/links/ping-centre,mscrl.microsoft.com,/v4/links/activity-stream	msedge.azureedge.com,msedge.azureedge.net
139.59.255.183	2020/09/26 04:28:54	2020/09/26 04:28:54	HTTPS	443	4.0	502730335	9b536d769225f1ebc25bd962207b7e2a	do.skype.com,/en-us/p/onerf/MeSilentPassport	ms-O365.azureedge.net
192.241.192.188	2020/08/04 16:15:18	2020/08/04 16:15:18	HTTPS	443	4.0	337180800	e8fca1ee8c15f69abcdf4b3980577cb0	ajax.microsoft.com,/update/	msupdater.azureedge.net
68.183.85.105	2020/11/04 08:02:54	2021/01/14 01:50:11	HTTPS	443	4.1 and later	1890475908	0bc1ef45b95d54797fd741c2d1dd49a5	iecvlist.microsoft.com,/api2/json/cluster/resources,cdnppe.vsassets.io,/en-us/p/book-2/8MCPZJJCC98C,cdnads.msads.net,/en-us/p/book-2/8MCPZJJCC98C,global.asazure.windows.net,/wp-content/themes/am43-6/dist/records	azureupd.azureedge.com,azureupd.azureedge.net
134.209.165.165	2020/11/18 20:26:40	2021/01/15 04:46:46	HTTPS	443	4.1 and later	906562010	0c0ab6e55dc1485731b956685baabe6b	ajax.microsoft.com,/gp/cerberus/gv	cdndev94.azureedge.net
67.205.172.15	2020/11/04 08:44:26	2020/11/08 07:39:02	HTTPS	443	4.0	626434532	dafb21e639b9ce615fe6fc4fb3ff663b	amp.azure.net,/extension	utilities.azureedge.net
178.128.113.20	2020/08/02 00:00:48	2020/09/04 20:54:45	HTTPS	443	4.0	468380854	d1bf80603a4f5ac6c887c9d353f08d21	mscrl.microsoft.com,/gp/cerberus/gv,ajax.microsoft.com,/en-us/p/onerf/MeSilentPassport	starhub.azureedge.net
206.189.184.130	2020/04/26 20:08:37	2020/05/03 20:36:29	HTTPS	443	4.0	1337381384	008e2a5c81ba50639d2508389289f040	ajax.microsoft.com,/owa/continousScrolling/	PortfolioRecovery.azureedge.net
206.189.41.151	2020/03/05 00:47:27	2020/03/05 00:47:27	HTTPS	443	4.0	1680849264	d7d910f2ddf91bc304bb5abbe4069d36	mscrl.microsoft.com,/gp/cerberus/gv,ajax.microsoft.com,/v3/links/ping-centre	telecom.azureedge.net
3.235.48.199	2020/05/30 08:33:34	2020/06/12 22:44:19	HTTPS	443	4.0	1903066002	6d7082307d87cc388ee6a1dc6149e0d4	azuresentinel.azureedge.net,/bing	azuresentinel.azureedge.net
99.79.101.225	2020/03/04 09:32:29	2021/01/14 10:20:49	HTTPS	443	4.1 and later	1484168582	7b360a6989d947232ed102d340a1b7c1	ajax.microsoft.com,/c/msdownload/update/1930155_	content-trackers2.azureedge.net
142.93.217.26	2020/03/06 19:45:07	2020/05/05 02:35:05	HTTPS	443	4.0	949758012	df4f75c6c8b9623da7f16b76bc39c138	ajax.microsoft.com,/visit.js,do.skype.com,/dot.gif,mscrl.microsoft.com,/cm	edge-ms.azureedge.net
35.220.230.252	2020/04/05 00:43:03	2020/04/22 18:24:37	HTTPS	443	4.0	1559692279	723f65fec0a70f3cd81c9c45b1235047	do.skype.com,/jquery-3.3.6.min.js	msexchange.azureedge.net
157.230.89.95	2020/10/29 14:42:34	2020/10/29 14:42:34	HTTPS	443	4.0	2092962727	42c1cf298d2dbff85d05cb4d8da10260	ajax.microsoft.com,/nv	update-stroock.azureedge.net
51.145.17.81	2020/02/27 18:42:36	2020/08/03 06:43:34	HTTPS	443	3.14	1922880732	910501bd579fd95f887fbcb5221458e7	download.visualstudio.microsoft.com,/___utm.gif	cdn-endpoint-download-cache.azureedge.net
3.16.169.160	2020/08/03 04:12:10	2020/08/03 04:12:10	HTTPS	443	4.0	1108694251	740c52f7f886cdb924c4a44064bcc6c3	ajax.microsoft.com,/office/download-and-install,coreidentity.microsoft.com,/en-us/microsoft-365,msproduct.download.microsoft.com,/visualstudio/releases/2019/release-notes,expertzone.microsoft.com,/office/download-and-install	5993907108.azureedge.net
206.189.214.15	2020/11/06 10:27:22	2020/11/06 10:27:22	HTTPS	443	4.0	100392800	35167834dc4fa5ef3ff33a29d508e5e1	ajax.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources	visualstudios.azureedge.net
35.176.105.12	2020/05/01 21:50:36	2020/05/09 17:09:38	HTTPS	443	4.0	707098521	55010d0b27e33d1338b22776444b5716	ajax.microsoft.com,/zOMGAPT	www-tripleclickpromotions-5809f1feffb.azureedge.net
100.26.248.67	2020/06/11 22:36:42	2020/06/11 22:36:42	HTTPS	443	4.0	1700087766	bce9191c30e6ebdcce1ab8f582716c64	do.skype.com,/bing,swx.cdn.skype.com,/bing,ajax.microsoft.com,/bing	azuread.azureedge.net
52.90.135.23	2020/09/04 09:56:45	2020/09/27 04:23:48	HTTPS	443	4.0	1942829311	d4946dfb0a285fabbd2dad5a905f3f53	download.visualstudio.microsoft.com,/live	devmsft.azureedge.net
161.35.51.98	2020/05/01 06:30:37	2021/01/12 08:31:11	HTTPS	443	4.0	331214648	c9a310cda668676eb1330c30162e7376	mscrl.microsoft.com,/feed/Video/c/dynamic/,ajax.microsoft.com,/feed/Video/c/dynamic/	886ab34.azureedge.net
64.225.75.52	2020/12/18 08:36:08	2021/01/15 06:30:59	HTTPS	443	4.1 and later	647655320	1cbfcd92ba720eb36755aab030549f7a	myhub.microsoft.com,/_/scs/mail-static/_/js/	epam.azureedge.net
178.128.105.13	2020/11/20 17:17:24	2020/12/31 00:55:51	HTTPS	443	4.1 and later	1034046078	660650517257bc4b115f71f46f1986e9	ajax.microsoft.com,/v1/buckets/default/ext-5dkJ19tFufpMZjVJbsWCiqDcclDw/records,mscrl.microsoft.com,/v1/buckets/default/ext-5dkJ19tFufpMZjVJbsWCiqDcclDw/records	crtsync.azureedge.net,https://crtsync.azureedge.net
3.250.190.90	2020/08/02 10:28:44	2020/08/02 10:28:44	HTTPS	443	4.0	791270006	eab4746ec934c19264340241148be2c8	ehrclient-canary.teams.microsoft.com,/s/ref=nb_sb_noss_1/710-66328340-2810186/field-keywords=day	www.amazon.com,pepesec2.azureedge.net
167.71.115.225	2020/04/30 19:24:40	2020/05/06 10:31:43	HTTPS	443	4.0	413191794	b65db7682ae222d483e760bcac368448	mscrl.microsoft.com,/v4/links/activity-stream	77de421.azureedge.net
157.230.0.51	2020/11/05 19:11:16	2020/11/20 17:28:11	HTTPS	443	4.0	553001154	9922350988ca180f23b99f103ca11da4	ajax.microsoft.com,/v1/docs/wsdl	a8x9bh5ss2.azureedge.net
162.244.81.253	2020/12/17 14:35:18	2021/01/14 07:47:28	HTTPS	443	4.1 and later	555758901	60995f9b16a21a9abef935ef4db224db	assets.outlook.com,/find.html	ctxinit.azureedge.net
167.172.203.162	2020/11/19 03:41:21	2021/01/12 13:59:31	HTTPS	443	4.1 and later	794564431	b73b3c34981f0667b80ba22f62b9ab36	ajax.microsoft.com,/v4/links/activity-stream	D87AMK1.azureedge.net
157.245.191.66	2020/02/29 01:32:22	2020/02/29 01:32:22	HTTPS	443	3.14	1794688345	d243bf877e07bca998dd55caa80ee94d	software-download.microsoft.com,/msdownload/update/29136388	app3.azureedge.net
34.69.16.65	2020/05/30 22:36:33	2020/08/02 20:23:07	HTTPS	443	4.0	1647347461	4e8bddff71bed035a1e3f54b04253097	do.skype.com,/jquery-3.3.7.min.js,ajax.microsoft.com,/jquery-3.3.7.min.js	jquerycdn-us.azureedge.net
3.20.237.193	2020/08/02 14:24:25	2020/09/25 12:50:55	HTTPS	443	4.0	719382322	f2f831ed0778440301ae5905a5d49b14	ajax.microsoft.com,/jquery-3.3.1.min.js	msalcdn.azureedge.net
167.71.14.27	2020/04/22 22:01:10	2020/05/06 10:18:09	HTTPS	443	4.0	982784744	d0304ef7c1f38e3f70d2329459a0ac48	ajax.microsoft.com,/owa/dynamic/	mss-update.azureedge.net
52.56.65.22	2020/03/05 20:11:35	2020/03/05 20:11:35	HTTPS	443	3.14	262682492	459fd55897b80849f6c2466725ce630b	do.skype.com,/azure/api/v2/update,dev.teams.microsoft.com,/azure/api/v2/update,join.secure.skypeassets.com,/azure/api/v2/update	autodiscover.azureedge.net
134.122.0.252	2020/05/01 20:48:42	2020/05/07 01:59:07	HTTPS	443	4.0	908717448	433139d41f742ede1013cc63760ac74e	ajax.microsoft.com,/owa/continousScrolling/	jncb.azureedge.net
161.35.230.11	2020/10/30 01:54:39	2020/10/30 01:54:39	HTTPS	443	4.0	256489839	fe0fec9ebf634e275ef6f60af3981286	ajax.microsoft.com,/api2/json/access/ticket,amp.azure.net,/v3/links/ping-centre,do.skype.com,/gp/aj/private/reviewsGallery/get-application-resources,download.sysinternals.com,/en-us/store/api/checkproductinwishlist	wsusup.azureedge.net
18.215.62.77	2020/02/27 22:13:50	2020/06/09 12:47:02	HTTPS	443	3.14	931597447	46dcdfbed741a637e25943011b3726db	ajax.microsoft.com,/ngdox/redirect.config	ngdox.azureedge.net
18.130.155.157	2020/03/06 19:47:37	2020/08/04 14:33:52	HTTPS	443	4.0	1584416422	8b8e1558bd095eace6c6f5cde7fcf803	ajax.microsoft.com,/en-us/dn369240	mitchrttesting.azureedge.net
161.35.120.4	2020/09/27 13:13:37	2020/11/07 19:37:34	HTTPS	443	4.0	434795240	34e8a02fb46e3f58d3c334cc567c870e	mscrl.microsoft.com,/api2/json/cluster/tasks,ajax.microsoft.com,/api2/json/access/ticket,embed.powerbi.com,/api2/json/access/ticket	cdn3.azureedge.net
192.210.241.175	2020/02/29 03:00:20	2020/09/26 10:06:17	HTTPS	443	3.14	1652851387	c26502240e34e478f47bb35dcf4a0d62	mscrl.microsoft.com,/search	core-update.azureedge.net
52.231.100.97	2020/04/21 21:42:36	2020/06/02 07:28:02	HTTPS	443	4.0	407431022	5b6dc806360ca0c54ee60d70fe1c5e0c	software-download.microsoft.com,/SLS/,mscrl.microsoft.com,/SLS/,ajax.microsoft.com,/SLS/	ms-update.azureedge.net
64.225.12.84	2020/05/31 20:07:19	2020/05/31 20:07:19	HTTPS	443	4.0	1076576940	023c98abf3035c0c045a54e216faeb41	ajax.microsoft.com,/all/Entertainment/0o/ajax/	d6267f266.azureedge.net
165.227.117.107	2020/04/04 02:03:31	2020/08/02 18:26:29	HTTPS	443	4.0	1199135032	a4c77892c494eda9b12b7c5a3116f8a1	ajax.microsoft.com,/update/	loeb.azureedge.net
63.33.26.142	2020/02/29 19:54:09	2020/03/06 18:15:47	HTTPS	443	3.14	946076280	82cde769aafbf22be9b3df1638001203	swx.cdn.skype.com,/c/msdownload/update/others/2019/04/29136388_	cloudservices.azureedge.net
76.19.180.185	2020/12/18 01:55:56	2021/01/01 16:51:45	HTTPS	443	4.1 and later	1921608705	0d4dfedbc680a536ed4b1ebd83bb01fc	software-download.microsoft.com,/CWoNaJLBo/VTNeWw11212/,download.visualstudio.microsoft.com,/CWoNaJLBo/VTNeWw11212/,mscrl.microsoft.com ,/CWoNaJLBo/VTNeWw11212/	rtx-cdn.azureedge.net
64.227.104.201	2020/10/30 12:52:27	2020/11/19 14:33:15	HTTPS	443	4.0	1455915054	2fdcd5ae04558503cb40b974af31358c	ajax.microsoft.com,/gp/aj/private/reviewsGallery/get-image-gallery-assets	2d9i1s8c1o.azureedge.net
52.30.22.138	2020/11/07 12:26:00	2020/11/19 09:35:51	HTTPS	443	4.0	1648201325	cb10604b60ffd556ef30954c6e4c3e62	download.visualstudio.microsoft.com,/cnn/cnnx/dai/hds/stream_hd/1/cnnxlive1_4.bootstrap	hotel.azureedge.net
178.128.181.20	2020/06/01 13:51:05	2020/06/14 09:14:08	HTTPS	443	4.0	937803022	ff05eabd3b72e233fa07e516bf701d9d	schemaapi.dps.mp.microsoft.com,/wp-content/themes/am43-6/dist/records	d66a13.azureedge.net
128.199.177.106	2020/05/02 03:14:56	2020/06/04 03:50:36	HTTPS	443	4.0	487999539	3e478d592e14973cc9c3e6efac384136	ajax.microsoft.com,/wp-content/themes/am43-6/dist/records,mscrl.microsoft.com ,/wp-content/themes/am43-6/dist/records,cdn.wallet.microsoft.com ,/gp/aj/private/reviewsGallery/get-image-gallery-assets	market.azureedge.net
165.227.110.64	2020/08/04 11:01:44	2020/09/05 20:44:17	HTTPS	443	4.0	2087003131	fd2cfbdc8b7c11cce8888e7663a6eb91	ajax.microsoft.com,/en-us/store/api/checkproductinwishlist	doe.azureedge.net
13.66.153.170	2020/10/29 23:48:18	2020/12/04 08:42:47	HTTPS	443	4.0	126741967	44c30b198d5110c05fbe2da072e9d418	networks.westus.cloudapp.azure.com,/en-ca/,msft.westus2.cloudapp.azure.com,/en-ca/	www5.azureedge.net
3.250.194.118	2020/12/17 08:06:09	2020/12/17 08:06:09	HTTPS	443	4.0	623771681	17dba5f6051e3c5e1052c75c9492546d	ehrclient-canary.teams.microsoft.com,/s/ref=nb_sb_noss_1/698-71218292-1534620/field-keywords=point	www.amazon.com,pepesec2.azureedge.net
52.163.51.150	2020/12/17 06:55:31	2020/12/17 06:55:31	HTTPS	443	4.0	1537979553	01760f3da446f43f85b2fbeea691f34a	natick.research.microsoft.com,/access/	dhanalytics.azureedge.net
35.225.216.6	2020/06/01 00:13:34	2020/06/05 12:46:59	HTTPS	443	4.0	699836697	c34a4a74b415404ccf89b5ac6920cabf	do.skype.com,/jquery-3.3.7.min.js,ajax.microsoft.com,/jquery-3.3.7.min.js	jquerycdn-us.azureedge.net
104.131.41.21	2020/09/03 16:13:14	2020/09/03 16:13:14	HTTPS	443	4.0	2137918890	a69f79e22e4020070519ab3191644624	ajax.microsoft.com,/api2/json/cluster/resources,ajax.microsoft.com,/en-us/store/api/checkproductinwishlist,ajax.microsoft.com,/en-us/p/onerf/MeSilentPassport	kronos.azureedge.net
52.220.222.132	2020/03/25 05:15:27	2020/06/02 07:16:32	HTTPS	443	3.9 and later	6	daf67fa553587b1517135804f260f9df	msdownload.azureedge.net,/__utm.gif	msdownload.azureedge.net
67.207.81.105	2020/03/24 23:00:47	2020/03/24 23:00:47	HTTPS	443	4.0	1439526185	76f76a945c09915d27c6308d6fbf2444	ajax.microsoft.com,/selection/upcoming/0o/async/	unchealth.azureedge.net,giphy.com
134.209.156.123	2020/03/06 05:26:39	2020/08/03 22:20:41	HTTPS	443	4.0	808939076	b982c7b36cc5be15e343adfb795a13a2	ajax.microsoft.com,/en-us/p/book-2/8MCPZJJCC98C,mscrl.microsoft.com,/wp-content/themes/am43-6/dist/records	sbicard.azureedge.net
35.167.59.38	2020/02/27 05:21:59	2020/08/04 15:26:46	HTTPS	443	3.14	1264180674	3b1fe416dba76dca3047952c1304141d	mscrl.microsoft.com,/owa/	ms-ssrs.azureedge.net
34.224.157.70	2020/08/03 11:14:20	2020/09/02 09:46:36	HTTPS	443	4.0	481335026	03fe8b16b5fb12439829fc3b297082b9	download.visualstudio.microsoft.com,/live	instances.azureedge.net
3.16.136.106	2020/11/19 15:05:13	2020/12/05 11:11:27	HTTPS	443	4.0	852449251	675656a7b55be777bf0a06388f27fae7	ajax.microsoft.com,/jquery-3.3.1.min.js	code.jquery.com,mscecdn.azureedge.net
161.35.128.215	2020/05/31 19:03:12	2020/05/31 19:03:12	HTTPS	443	4.0	1383244367	e6cec38de538927913781768cc7f02b6	mscrl.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources	mew4d4.azureedge.net
128.199.250.66	2020/03/26 08:48:38	2020/03/26 08:48:38	HTTPS	443	4.0	635701316	0d738deda503d4326e4ec00feca07eb1	ajax.microsoft.com,/v4/links/activity-stream,mscrl.microsoft.com,/api2/json/access/ticket,cdn.wallet.microsoft.com,/v4/links/activity-stream	ms-cert.azureedge.net
138.68.108.39	2020/11/07 21:35:03	2020/11/18 09:41:19	HTTPS	443	4.0	1542731532	372a9368965a66759098944ac896a990	ajax.microsoft.com,/jquery-3.3.1.min.js	ms-exchange.azureedge.net,authserver.azureedge.net
104.248.115.70	2020/04/03 13:29:44	2020/08/02 22:01:02	HTTPS	443	4.0	1247962416	ac261a13eafd262f2d10a9123a0a2e76	ajax.microsoft.com,/articles/regional/0w/async/	66fe431.azureedge.net
167.99.164.146	2020/09/28 06:13:10	2020/09/28 06:13:10	HTTPS	443	4.0	633327485	5a40c5ce5694669123d420d9a17f32a2	ajax.microsoft.com,/v4/links/activity-stream	wsuscdn01.azureedge.net
167.172.209.134	2020/09/04 07:10:40	2020/09/28 15:15:12	HTTPS	443	4.0	1071074825	768bc48eb181fa96ef63972a7d2081c8	ajax.microsoft.com,/update/	keys.azureedge.net
198.211.107.136	2020/11/07 15:48:33	2020/12/03 04:25:40	HTTPS	443	4.0	2110386716	372a4a7ece7615f0b5a6f0938e1fe258	ajax.microsoft.com,/zh.css	marcusfoundation.azureedge.net
13.91.179.168	2020/10/29 19:28:36	2020/12/06 05:10:11	HTTPS	443	4.0	126741967	44c30b198d5110c05fbe2da072e9d418	networks.westus.cloudapp.azure.com,/en-ca/,msft.westus2.cloudapp.azure.com,/en-ca/	www5.azureedge.net
206.189.37.245	2020/11/06 16:25:09	2020/12/17 03:19:16	HTTPS	443	4.0	938516594	21396435c3ac2b5a9fc353f58408a96a	do.skype.com,/api2/json/access/ticket,mscrl.microsoft.com,/en-us/p/onerf/MeSilentPassport	skypeim.azureedge.net
67.207.80.82	2020/09/03 03:33:52	2020/09/27 11:53:50	HTTPS	443	4.0	1689415949	9a5bf4a2b7f07221457a67aa03cdc164	mscrl.microsoft.com,/newsstand/World/5/ajax/	www.gizmodo.com,gizmodo.com,acostasm.azureedge.net
104.131.125.114	2020/11/18 22:21:22	2021/01/14 16:41:49	HTTPS	443	4.1 and later	307692444	ff09ca0bee7da9714c9edbdd3a8777ed	ajax.microsoft.com,/wp-content/themes/am43-6/dist/records,amp.azure.net,/api2/json/cluster/tasks,global.asazure.windows.net,/wp-content/themes/am43-6/dist/records	cdndev95.azureedge.net
63.34.20.87	2020/08/01 17:34:39	2020/12/04 14:40:01	HTTPS	443	4.0	1417792922	acf25ca95e51e1a4c3c2bdc80e407343	cehclient-canary.teams.microsoft.com,/s/ref=nb_sb_noss_1/404-17182125-2303392/field-keywords=group	www.amazon.com,pepesec3.azureedge.net
159.65.15.76	2021/01/14 11:08:21	2021/01/25 04:33:46	HTTPS	443	4.1 and later	2030129924	729330cdedbf2912c94aa804d1bfce41	ajax.microsoft.com,/capital/gallery,amp.azure.net,/posts/v1/article/id,software-download.microsoft.com,/posts/v1/article/id,mscrl.microsoft.com,/public/articles	devops.it.global.prod.fastly.net,updatesms.azureedge.net
161.35.0.71	2020/05/30 14:40:42	2020/08/03 01:48:25	HTTPS	443	4.0	880419481	0184153bb43e4d379774650b36a5dac6	mscrl.microsoft.com,/news/Money/0n/ajaxLoad/	66fe431.azureedge.net
167.99.105.26	2020/05/31 21:56:42	2020/06/13 06:11:05	HTTPS	443	4.0	1794244014	c0fa435869f23ebb1fa3defbac86b2fb	mscrl.microsoft.com,/gp/cerberus/gv	H245ROD8.azureedge.net
3.249.230.68	2020/08/01 15:31:19	2020/08/01 15:31:19	HTTPS	443	4.0	714417125	24c5363c50e5dc8e9426f983a131fef0	cehclient-canary.teams.microsoft.com,/s/ref=nb_sb_noss_1/176-59515158-5628844/field-keywords=number	pepesec.azureedge.net
165.227.51.68	2020/08/02 16:53:20	2020/09/02 23:36:13	HTTPS	443	4.0	80973903	94784fc174c80d1a1209a16248b8f112	mscrl.microsoft.com,/wp-includes/js/script/indigo-migrate	my.tab.global.prod.fastly.net,ac1y7k.azureedge.net
167.172.206.0	2020/03/25 05:01:08	2020/08/01 08:31:31	HTTPS	443	4.0	1834826390	3f08750085094b658caa619dea23757f	ajax.microsoft.com,/access/	nespower.azureedge.net
157.230.48.80	2020/09/27 11:15:41	2020/09/27 11:15:41	HTTPS	443	4.0	250938755	233eb860d04805563cde91b96c4a0d67	ajax.microsoft.com,/api2/json/cluster/resources	SHB782B9.azureedge.net
206.189.151.164	2020/03/27 20:47:24	2020/05/05 15:36:21	HTTPS	443	4.0	1221930403	ed5a4c8a3b145b7b5136198dfde607dc	ajax.microsoft.com,/api2/json/cluster/resources,mscrl.microsoft.com,/api2/json/cluster/resources,cdn.wallet.microsoft.com,/en-us/p/book-2/8MCPZJJCC98C	elearn.azureedge.net
52.47.158.107	2020/02/27 22:31:49	2020/06/03 20:35:56	HTTPS	443	3.14	1564566944	c1e19996b300e2e3b924a4138eafdf9f	dynamics365communications.microsoft.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books	storageobject.azureedge.net
3.23.28.42	2020/09/05 13:04:02	2020/09/05 13:04:02	HTTPS	443	4.0	2027641663	b2f3f3591c90790587784a9c2bd1cb04	download.visualstudio.microsoft.com,/language	talkingpianos.azureedge.net
3.248.226.101	2020/06/11 19:25:54	2020/06/11 19:25:54	HTTPS	443	4.0	76345901	048a3b7cc88cf13490d96718ad63b5fe	download.visualstudio.microsoft.com,/features	vstudio.azureedge.net
167.99.162.49	2021/01/13 20:05:51	2021/01/13 20:05:51	HTTPS	443	4.1 and later	1009927326	f4d0c9e0ced47954f57a94c2efac10fb	software-download.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources	LBQ819Z5.azureedge.net
207.219.199.120	2020/06/11 01:01:27	2020/12/05 23:46:15	HTTPS	443	4.0	917842047	fa5219c6058070706c0b650942d9e289	s3app.eastus.cloudapp.azure.com,/iconpage.gif,azurecloudapi.eastus.cloudapp.azure.com,/iconpage.gif	iadiag252.azureedge.net
188.166.101.182	2020/11/06 01:28:11	2020/11/06 01:28:11	HTTPS	443	4.0	1220279195	3bbab3ff219d89e468a60450ef53f4db	amp.azure.net,/api2/json/access/ticket	az29590vo.azureedge.net
167.71.244.25	2021/01/13 05:50:21	2021/01/13 05:50:21	HTTPS	443	4.1 and later	30088665	284788f55a9fe7d7383356f914a5ddf2	ajax.microsoft.com,/en-us/p/onerf/MeSilentPassport	cdnsftv.azureedge.net
165.227.78.216	2020/04/20 15:07:51	2020/05/06 01:18:41	HTTPS	443	4.0	719668423	947b7346fe76c27707f1788490a7f2cb	ajax.microsoft.com,/v4/links/activity-stream	d3454.azureedge.net
35.241.97.226	2020/05/30 02:10:06	2020/06/03 07:17:06	HTTPS	443	4.0	305419896 (leaked)	9c82a8d5f5673e22eecd6c491c648980	schema.management.azure.com,/jquery-3.3.1.min.js	sticcdn.azureedge.net
52.14.171.234	2020/02/27 16:56:52	2020/08/03 05:16:13	HTTPS	443	3.14	141796818	0c23efde818a4be80b26b7ac917ce761	ecnads1.msn.com,/jquery-3.3.1.min.js,dist.asp.net,/jquery-3.3.1.min.js,do.skype.com,/jquery-3.3.1.min.js	soc001cdn.azureedge.net
83.138.149.198	2020/08/03 18:48:05	2020/08/03 18:48:05	HTTPS	443	4.0	175891824	7d2c8d82b620f4a1fdc7b3cab2e81979	secure.skypeassets.com,/static/js/main.9e106473.chunk.js,quotecenter.microsoft.com,/static/js/main.9e106473.chunk.js	beltest.azureedge.net
